Z7,mH,mHc,mA,sinba,cba,m12,tb,Z4,Z5,l1,l2,l3,l4,l5,l6,l7,alpha,beta,kappa1tt,kappa1bb,g_HpHmh,Gamma_h,Gamma_H,Gamma_Hc,Gamma_A,br_h_bb,br_h_tautau,br_h_gg,br_h_WW,br_h_ZZ,br_h_gaga,br_A_tt,br_A_bb,br_A_gg,br_A_mumu,br_A_tautau,br_A_Zga,br_A_Zh,br_A_ZH,br_A_gaga,br_H_tt,br_H_bb,br_H_gg,br_H_mumu,br_H_tautau,br_H_Zga,br_H_Zh,br_H_WW,br_H_ZZ,br_H_ZA,br_H_AA,br_H_hh,br_H_gaga,br_Hp_tb,br_Hp_taunu,br_Hp_Wh,br_Hp_WH,br_Hp_WA,X_sect_bg_tot,X_sect_bg_h,X_sect_bg_H,X_sect_bg_A,X_sect_bq_tot,X_sect_bq_h,X_sect_bq_H,X_sect_bq_A,X_sect_qq_tot,X_sect_qq_h,X_sect_qq_H,X_sect_qq_A
-0.320714,537.069,538.105,585.231,0.999194,0.040136,28049.4,10.1389,-1.77206,-0.0256197,5.36067,0.229897,3.88887,-1.78603,-0.0395889,-2.78E-16,-1.82E-16,-0.0581596452715205,1.47248426451159,1.00315,0.592259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0128182561942,0.054563813,8.47E-05,8.49E-05,0.03452092108,0.03421585,0.00013677473,0.1405517717,0.0042109984999999,0.0023488331,0.0009380057,0.00093855
-0.311087,887.737,877.732,804.216,0.97388,0.227063,71328.2,7.81009,4.34862,0.269409,99312.6,6.8082,0.144324,-0.307403,4.37689,-2.78E-16,-2.84E-16,-0.085829541596778,1.4434668193698,1.00445,0.674996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054523409893,0.054489332,1.61E-05,9.64E-06,0.033412876184,0.03121847,0.000276973459,9.64E-06,0.00309369187,0.002477463,0.00025502372,0.0003653773
0.394151,930.145,929.689,1009.2,0.933754,0.357915,39414.4,8.54023,-5.12162,-0.0359107,3.92395,0.110581,12.3505,-4.97577,0.109938,-2.78E-16,4.41E-16,-0.0568516593690205,1.45425331275221,1.0052,0.488607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.190100688903,0.050309769,7.03E-05,7.46E-06,0.03203350828,0.03214954,0.00104342463,7.46E-06,0.0043832989,0.00270886,0.0005000905,0.001170438
0.481672,600,194.636,597.466,0.988081,0.153937,29352.2,12.135,-5.3478,5.17871,4.92024,0.24956,10.8632,-5.23615,5.29035,-2.78E-16,1.77E-16,0.072328877303758,1.48857584215683,1.00077,-0.87995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31749064216,0.0490262729999999,5.96E-05,8.28E-06,0.03576119373,0.0342901,0.00031432678,8.28E-06,0.0087124999,0.002465661,0.0009317413,0.00540155
0.314503,566.859,538.528,596.546,0.941398,0.337297,45149.2,7.64532,-1.83918,0.333358,5.08304,0.191636,8.86996,-1.67177,0.500769,-2.78E-16,7.88E-16,0.061729158345903,1.4407375591797,1.0066,-0.475683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176533547386,0.046859388,5.67E-05,3.92E-05,0.03236621435,0.03056966,0.00091256503,3.92E-05,0.0041584895,0.002632502,0.0004419793,0.001093626
0.317739,600,140.178,592.719,0.9932,0.116422,22816.6,15.6755,-5.40455,5.53707,5.58761,0.251045,10.3939,-5.34212,5.59949,-2.78E-16,4.91E-16,0.052977733785269,1.50708883724798,1.00063,-0.831767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47552045231,0.045865182,8.90E-05,2.42171657,0.03910954877,0.03419901,0.00031434534,0.459085416,0.0148792542,0.002463048,0.0015207876,0.01093308
-0.209957,389.757,776.07,792.624,0.999963,0.0086022456951605,113552,6.99523,-8.488,-7.63132,6.3671,0.275282,20.9257,-8.42474,-7.56806,-2.78E-16,7.82E-16,0.162808657000037,1.42880501003455,0.996807,-1.1454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.352880166287,0.045385891,0.310758748,1.33E-05,0.033827923915,1.58E-05,0.0016854387,,,0.002487726,0.000646814,0.0001618039
-0.188514,501.706,600,606.875,0.999765,0.0216581,19233.9,12.9785,-2.0618,-1.78808,3.80891,0.246991,5.20567,-2.06987,-1.79616,-2.78E-16,-1.42E-16,-0.0552186621646125,1.49389775666261,1.00143,0.718676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0300244021224,0.043749239,0.01857748319,6.60E-06,0.03468555676,0.034322,0.00022176772,6.60E-06,0.0049882559,0.0023348239,0.00158317,0.001055618
0.297204,600,355.274,609.535,0.992122,0.125273,25494.4,14.0086,-4.32581,3.76705,6.00145,0.246093,10.6732,-4.25383,3.83903,-2.78E-16,9.84E-16,0.0543416218487587,1.4995324901678,1.00106,-0.76277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63236586069,0.0430276479999999,7.89E-05,0.587596023,0.03486416272,0.03296684,0.00028732194,0.0987099094,0.0070733041,0.002440674,0.001191159,0.00341166
-0.495514,713.261,885.881,753.552,0.99881,0.0487705,37322.5,5.12542,2.58296,-4.57401,4.93505,0.11964,4.30645,2.56552,-4.59145,-2.78E-16,-3.26E-16,-0.142240093543786,1.37811280443214,1.00856,0.740327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04081539,0.04979602281,3.11E-05,0.034524693923,0.03259061,0.00014040078,3.11E-05,0.0036565037,0.0023640110999999,0.000837084,0.0004584271
0.229475,600,501.268,622.562,0.990667,0.136305,33440.2,10.6514,-2.80901,1.68797,5.99477,0.218789,9.48802,-2.71462,1.78236,-2.78E-16,1.00E-15,0.0431200723930045,1.47718634600749,1.00346,-0.461173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0616110374683,0.034561014,5.42E-05,9.63E-06,0.03427537196,0.02935715,0.00024670355,9.63E-06,0.0042119998,0.002413588,0.0007131584,0.001092091
0.186031,820.651,742.541,733.506,0.998206,0.0598776,2.06043,9.88739,2.41513,1.97515,67705.7,4.78495,0.164952,2.16844,2.50041,-2.78E-16,4.68E-16,-0.0408872986367084,1.47000015297655,1.00426,0.406172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0147007028576,0.0146704045999999,1.13E-05,2.00E-05,0.034344127121,0.0325778,4.53E-05,2.00E-05,0.0028704592,0.0023468886,0.0002255993,0.0003004388999999
-0.177459,950.599,910.655,1011.24,0.999962,0.0086602,57399.4,15.6746,-5.15252,1.22524,5.03233,0.243036,6.1699,-5.15576,1.222,-2.78E-16,-1.67E-16,-0.0549933121025539,1.50708518919868,1.00051,0.864217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0137485407975,0.0131043686,3.73E-05,1.38E-05,0.034394398343,0.03432659,3.22E-05,1.38E-05,0.002742653488,0.002330255988,0.0001920046,0.000218754
-0.34131,545.143,530.304,594.973,0.999107,0.0422592,28393.3,10.3216,-2.14575,0.254944,5.8273,0.228543,4.17623,-2.15995,0.24074,-2.78E-16,-1.91E-16,-0.0543185249880962,1.47421356302682,1.0032,0.562922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013154261262,0.0129344431,8.60E-05,3.33E-05,0.03455583154,0.03201184,0.0001364345199999,3.33E-05,0.0042316804,0.0023444897,0.0009152957,0.000975183
-0.129746,704.337,699.317,596.91,0.999828,0.0185657,21540.2,22.9818,4.4927,0.113491,6.62269,0.248038,-0.971696,4.49346,0.114248,-2.78E-16,-3.30E-16,-0.024937759312412,1.52731106463748,1.00064,0.573155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0127761974753,0.0125776845,0.00010004320581,3.19E-05,0.03488661933,0.03431699,0.00031175407,3.19E-05,0.0066151271999999,0.0023312553,0.0021158046,0.002154937
-0.365329,664.161,770.401,665.815,0.999074,0.0430156,66598.1,5.08246,2.42312,-2.53221,3.95217,0.135728,2.13411,2.42154,-2.5338,-2.78E-16,2.78E-17,-0.143235989276557,1.37652539591679,1.00874,0.7394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0123766393592,0.0123244224,2.94E-05,2.15E-05,0.034382311765,0.03425532,5.02E-05,2.15E-05,0.00299032372,0.0023556676,0.000460791,0.00017101227
-0.263657,925.251,949.28,1007.38,0.999411,0.034325,52286.2,7.67594,-4.51211,-0.76146,1.16515,0.142815,9.25129,-4.39538,-0.644738,-2.78E-16,3.71E-16,-0.0930062441818429,1.44126408744912,1.00409,0.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0117663131457,0.0117506727,3.03E-05,0.03435813885,0.034421283898,0.0298854,5.10E-05,0.03435813885,0.00285680492,0.00234274999,0.0003638048,0.00015019897
0.474372,920.792,896.103,835.835,0.999756,0.022089374459229,131687,6.79063,4.07767,0.634158,5.04336,0.00501508,3.37723,4.32967,0.886155,-2.78E-16,7.84E-16,-0.0582694051285129,1.42463510377698,1.00906,0.399858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0159572896244,0.0117462723,4.94E-06,6.22E-06,0.034302902658,9.69E-06,3.39E-05,,,,8.92E-05,9.66E-05
0.336576,944.393,946.7,1002.3,0.999722,0.0235780134023204,34684.5,25.7072,-3.65466,-0.0800289,0.350238,0.239593,12.7241,-3.62827,-0.0536364,-2.78E-16,3.03E-16,-0.0152998064489531,1.53191632180473,1.00063917547622,0.393597293863869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0135619294614,0.011349723,9.50E-05,2.90E-05,0.034494437162,0.03432511,9.10E-05,2.90E-05,0.00337974285,0.0023292148499999,0.0005259854,0.0005246469999999
-0.308545,646.129,784.719,659.076,0.999905,0.0137885,24678,16.8229,2.71223,-3.27221,7.00034,0.248551,2.36426,2.69928,-3.28516,-2.78E-16,-1.73E-18,-0.0455887609366972,1.51142340798005,1.00072,0.767942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0113670071669,0.011242711,8.73E-05,0.05835941836,0.03457077025,0.03428133,0.0001785181199999,0.05835941836,0.0043716257399999,0.0023281414399999,0.001292527,0.0007594761
-0.56404,348.004,600,624.026,0.999685,0.0250803,43858.5,7.35382,-5.05336,-4.08319,0.794718,0.268695,12.8599,-4.93083,-3.96066,-2.78E-16,3.23E-16,0.155282729912851,1.43564267514797,0.99706,-1.14782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0113194474659,0.0112006399,3.83E-05,0.0012397406148,0.034415396081,0.0334137,6.12E-05,0.0012397406148,0.00307224598,0.0023371872,0.0005141116,0.0002171077899999
-0.441609,641.152,846.856,617.654,0.999819,0.0190102,132442,6.63699,5.99464,-5.07899,61498.6,0.166052,0.151959,2.10337,6.13056,-2.78E-16,2.78E-16,-0.0815691932112073,1.42127290843926,1.00792,0.546942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0109292174126,0.0111160664,1.05E-05,0.0001114725386,0.0343938498783,0.03140037,8.12E-06,0.0001114725386,0.002451579428,0.002334002638,5.75E-05,5.90E-05
-0.421003,520.956,600,626.583,1,0.000122249,22892.3,11.6735,-2.5372,-1.46153,5.21501,0.258287,4.2991,-2.57348,-1.49781,-2.78E-16,3.30E-17,-0.0854554847138471,1.48534084208105,1.00001,0.998573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0252563633937,0.0108051612,0.014246191679,6.16E-06,0.03461729166,0.03072809,0.00015347279,6.16E-06,0.00432835249,0.00232756549,0.001161589,0.000837358
-0.671824,462.029,600,616.284,0.997618,0.0689869,63587.5,6.36754,-3.08619,-2.4328,3.23704,0.202797,7.20222,-3.0881,-2.4347,-3.05E-16,-1.32E-16,-0.0860970565453227,1.41502888130639,1.00851,0.554292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014491992043,0.125618532,1.58E-05,1.13E-05,0.034386360982,0.03334583,6.64E-05,1.13E-05,0.00285966692,0.0023642926,0.0003438299,0.00014767256
0.120417,367.155,600,614.283,0.994692,0.102899,6025.12,22.2648,-4.30759,-3.73543,2.0625,0.26082,12.7775,-4.29312,-3.72096,-3.05E-16,4.63E-16,0.0581958245458354,1.52591254648321,0.999313,-1.29634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36575523589,0.064850199,1.313251603,1.78E-05,0.0359516659,0.03434402,0.0015469171,1.78E-05,0.013225238,0.00251617,0.00774464,0.002949895
0.097746,600,453.597,609.35,0.99825,0.0591349093175939,13622.5,26.3736999999999,-2.93724,2.52448,6.52571,0.25252,9.50369,-2.9208,2.54092,-3.05E-16,7.51E-16,0.0212710228170885,1.53289792076574,1.00049219238551,-0.561356357869422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.496703733563,0.055366799,0.0002619943159,0.4611517999,0.0359112092,0.03436472,0.00059148584,0.374260923,0.014199856,0.002423523,0.004134148,0.00768282
0.164528,600,261.48,596.945,0.991577,0.129522,25410.3,14.0217,-4.78504,4.71511,8.21135,0.249019,10.5362,-4.72095,4.7792,-3.05E-16,1.02E-15,0.0586859357674245,1.49959884468562,1.00081,-0.824544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22754362558,0.045765292,7.43E-05,1.17581911,0.03539144347,0.03436156,0.00029918781,0.522648501,0.0089799393,0.002459388,0.0012207452,0.00529704
1.09363,652.706,831.591,599.496,0.89473,0.446607,67021.8,6.89211,5.92219,-5.03539,58842.1,6.7165,0.323139,13.0768,6.38101,-3.33E-16,3.05E-16,0.172394124195006,1.42671106343809,0.995493,-1.19468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886504956813,0.164315573,5.46E-05,3.52E-05,0.03118590783,0.03139297,0.0011098001,3.52E-05,0.00604436628,0.00271996,0.00023282961,0.00309049
-0.704459,670.946,828.608,632.5,0.899544,0.436831,70343.4,7.35595,5.54734,-3.90542,6.99573,0.210444,0.142328,5.47762,-3.97514,-3.33E-16,-1.11E-16,-0.107022335849658,1.43573738115739,1.00342,0.793307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163851131231,0.16373174,4.63E-05,3.22E-05,0.03014126546,0.03420312,0.00094010189,3.22E-05,0.00365695991,0.00275949,0.00021096141,0.000681663
-0.867489,732.786,893.792,721.94,0.903096,0.429439,50024.8,7.05747,4.84034,-4.31986,6.56097,0.258358,-0.0830657,4.71606,-4.44414,-3.33E-16,-1.39E-17,-0.14075368008076,1.43004264671414,1.00013,0.99347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155276036557,0.155106922,7.83E-05,3.32E-05,0.03086118197,0.03434842,0.00136527801,3.32E-05,0.003669869,0.0026964,0.0003493059,0.000615304
2.38862,706.839,889.172,769.076,0.910233,0.414098,98433.7,5.35562,1.76298,-4.80694,3.99364,0.179457,4.55594,1.71999,-4.84993,-3.33E-16,4.16E-17,-0.155362583211329,1.38624366823469,1.00502,0.843236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141150428428,0.141055977,3.50E-05,6.86E-06,0.031151445443,0.0330436,0.00084917069,6.86E-06,0.00320477862,0.0026061739999999,0.00018497022,0.0004161959999999
1.76005,604.319,371.888,596.05,0.952718,0.303856,81351.2,6.91357,-3.94232,3.21565,6.85313,0.297082,12.4063,-3.58856,3.56941,-3.33E-16,3.12E-16,0.163506434344195,1.42715237032356,0.99693,-1.13711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0799793575507,0.139559852,2.29E-05,9.76E-06,0.032611558927,0.03174082,0.00046370108,9.76E-06,0.00285967991,0.002432399,0.00018471295,0.0002446636
-1.12882,648.634,904.854,620.767,0.914888,0.403709,109714,5.75931,7.73028,-6.56783,6.27547,0.30998,-1.3669,7.50611,-6.792,-3.33E-16,-1.39E-17,2.95123772236687,1.39888074571698,0.996624,1.10617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375878725247,0.127900925,2.87E-05,0.00128688312438,0.03108608485,0.0329649999999999,0.00067561088,0.00128688312438,0.00335339364,0.002475485,0.0001271768199999,0.000767862
-0.210328,241.176,600,608.168,0.990782,0.135464,2294.71,24.8438,-5.31717,-4.99161,7.83959,0.263409,12.9192,-5.32186,-4.9963,-3.33E-16,-2.12E-16,0.0956539764108124,1.53056655262426,0.996235,-2.37464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16982387494,0.127399477,4.02354903,9.74E-06,0.0394321551,0.03432163,0.004886889,9.74E-06,0.023036547,0.002777507,0.01662564,0.003704975
-0.623989,664.827,840.171,642.017,0.966642,0.256133,69522.4,7.36786,5.32949,-4.3597,6.53065,0.206561,0.933639,5.27347,-4.41573,-3.33E-16,-1.04E-16,-0.103752600005757,1.43589764487703,1.00374,0.770164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0634688068437,0.112997657,1.96E-05,9.01E-06,0.033247949806,0.03115853,0.00037515653,9.01E-06,0.00315484693,0.002484025,0.00026583277,0.0004037359999999
-0.690301,615.036,856.423,584.297,0.999703,0.0243703055171654,160379,5.91063,7.06952,-5.86443,5.51188,0.204471,0.19505,6.9811,-5.95286,-3.33E-16,-5.55E-17,-0.137039410435767,1.40322705565965,1.0047,0.819079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112669706,1.87E-05,9.24E-06,0.034404286486,1.89E-05,4.06E-05,,,0.00233052789,0.0004256766999999,0.00016204815
-0.402512,603.462,789.15,617.699,0.998762,0.0497368,56072.7,7.37393,3.69076,-4.26662,8.1513,0.239378,1.54952,3.56784,-4.38954,-3.33E-16,1.39E-17,-0.120547302142175,1.43603623462314,1.00183,0.895078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0128526193179,0.112113349,1.64E-05,9.82E-06,0.034393755302,0.03115983,5.73E-05,9.82E-06,0.00290479576,0.002352584,0.0003838679,0.0001643247199999
1.08565,583.614,535.892,597.176,0.939144,0.343523,53824,6.79654,-1.68213,0.608643,0.815736,0.176796,9.09469,-1.34175,0.949019,-3.33E-16,1.39E-16,0.0813860062133773,1.42471206093751,1.00742,-0.55848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101490375631,0.101306114,5.28E-05,0.0053247966398,0.03221535045,0.02863168,0.00090255574,0.0053247966398,0.0035353025,0.002585358,0.0003666645,0.00059737
-0.65785,490.928,600,628.183,0.939822,0.341664,61266.1,6.71262,-3.13322,-1.9913,6.93273,0.191091,7.59271,-3.18399,-2.04206,-3.33E-16,-6.94E-17,-0.0601097723353348,1.42292014094097,1.00921,0.407697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.398884770588,0.099515374,4.14E-05,2.13E-05,0.03230586405,0.03430812,0.0007863444599999,2.13E-05,0.00424331034,0.002557921,0.0003043918,0.001390495
-0.77612,623.43,786.553,611.535,0.944138,0.32955,74508.6,7.50511,4.27304,-3.79928,7.54395,0.216295,1.21807,4.19259,-3.87973,-3.33E-16,-1.46E-16,-0.102663370622056,1.43839972343555,1.00352,0.776453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.555302194279,0.0953979119999999,3.03E-05,1.04E-05,0.03238045132,0.03086799,0.00055099598,1.04E-05,0.00379036416,0.00243347,0.0001844537,0.001195558
0.866892,667.687,600,686.924,0.987651,0.156668,24597,17.9106,-2.44918,1.24122,4.46011,0.309326,21.1333,-2.33914,1.35126,-3.33E-16,3.97E-16,0.101543200140713,1.5150213758441,0.996399,-1.81836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0933281866734,0.089782104,9.91E-05,1.57E-05,0.03434949336,0.03213659,0.00033738548,1.57E-05,0.0054157017,0.002526751,0.001242927,0.001648391
-0.47567,653.721,815.977,694.096,0.953085,0.302703,89675.5,6.96764,2.1024,-3.96938,7.03562,0.152657,5.51741,2.10482,-3.96697,-3.33E-16,-2.67E-16,-0.069801230921918,1.42826042814356,1.00778,0.491021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0798479319103,0.079818534,1.89E-05,7.57E-06,0.032567890827,0.02911628,0.00040727236,7.57E-06,0.00282332908,0.002457666,0.0001615103899999,0.0001997206
1.23161,639.799,496.585,597.847,0.953586,0.301121,60288.5,6.92368,-1.56263,2.09348,6.25166,0.300683,12.5542,-1.13578,2.52034,-3.33E-16,1.73E-16,0.163013027136504,1.42735761403997,0.996981,-1.13534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0784001902757,0.0783163809999999,5.44E-05,2.72E-05,0.032844274352,0.03424533,0.00064067033,2.72E-05,0.0029914468,0.002431708,0.0002702512,0.0002975835
0.563489,600,433.168,612.27,0.99032,0.138806,18913.6,18.8592,-3.44331,2.73372,4.39463,0.284545,15.6898,-3.37183,2.80521,-3.33E-16,5.69E-16,0.0862777943563087,1.51782141916388,0.99768,-1.62746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.460687466707,0.075600632,0.0001414700719,4.46E-05,0.03493210478,0.03431235,0.00043866957,4.46E-05,0.0089103569999999,0.002583891,0.002088883,0.0042576
0.912778,494.428,526.643,580.481,0.963248,0.268612,43568.8,8.14418,-3.06231,-1.09594,3.9709,0.479452,15.4004,-2.78213,-0.815765,-3.33E-16,8.47E-16,0.270778840104284,1.44864219150782,0.970797,-2.19517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166166593064,0.074538414,4.35E-05,9.36E-06,0.03330896786,0.0321093,0.000602119,9.36E-06,0.0042103899,0.002541934,0.0004795411,0.001185973
-0.278805,491.906,600,625.157,0.998796,0.0490487,53194.2,7.6642,-2.97267,-1.95586,6.76004,0.220435,6.63634,-3.03547,-2.01866,-3.33E-16,-1.04E-16,-0.0806629933088703,1.44105703207145,1.0052,0.622858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0128265384848,0.073728267,1.97E-05,8.08E-06,0.034402601478,0.03418931,6.01E-05,8.08E-06,0.00289822315,0.0023471467,0.0003858439,0.00016118507
-0.70039,644.703,864.773,601.1,0.999338,0.0363912,49063,7.47385,7.24744,-5.50351,5.44414,0.17552,1.44343,7.26145,-5.4895,-3.33E-16,-2.81E-16,-0.0725805577744236,1.43780790916987,1.00625,0.546853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011903974149,0.072108531,2.43E-05,9.27E-06,0.034363245057,0.03076438,5.81E-05,9.27E-06,0.0030036605,0.0023428688,0.0004386297,0.00021837508
0.769721,591.84,415.471,596.197,0.974215,0.225624,33674.6,10.1525,-3.38223,2.6495,4.84504,0.298174,13.2728,-3.185,2.84673,-3.33E-16,5.66E-16,0.129399892053994,1.47261511529405,0.996438,-1.31642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206668638478,0.071194327,5.74E-05,3.06E-05,0.0337484722,0.03045335,0.00049995276,3.06E-05,0.004786242,0.002527539,0.0006993511999999,0.001547351
1.9939,648.252,770.049,685.531,0.967166,0.254147,66279,8.485,1.20707,-2.85139,6.49417,0.288823,1.05429,1.09336,-2.96511,-3.33E-16,8.33E-17,3.0070294439242,1.45349600798301,0.997817,1.14633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0702336812368,0.070168977,2.08E-05,8.02E-06,0.03311284692,0.03333635,0.0003429403,8.02E-06,0.00330110686,0.0024967329999999,0.00026045676,0.00054508
0.678005,600,326.429,605.359,0.992897,0.118981,17831.2,20.095,-4.47405,4.10014,0.131122,0.271568,14.0961,-4.40675,4.16744,-3.33E-16,3.57E-16,0.0695369833541075,1.52107372158732,0.998817,-1.39802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58729967541,0.069955793,0.0001522185116999,4.35E-05,0.03581525486,0.0343661,0.00044574962,4.35E-05,0.012740723,0.002548731,0.002412967,0.00784825
-0.301689,684.281,823.436,710.759,0.965687,0.259709,51670.5,7.13049,2.19846,-3.50448,6.47691,0.141309,5.55174,2.23679,-3.46615,-3.33E-16,-2.36E-16,-0.0627176255763999,1.43147015247089,1.0078,0.451359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0632668804041,0.063161322,5.59E-05,9.51E-06,0.033345980489,0.03431391,0.00056373871,9.51E-06,0.0032363042,0.002455297,0.0003655756,0.000414675
-0.609085,678.522,600,673.606,0.999926,0.0121652999963025,125449,6.488,-1.48486,1.6078,8.10594,0.12371,3.93949,-1.48747,1.60519,-3.33E-16,-4.58E-16,-0.0717832321850742,1.41788597826613,1.0092,0.470888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062362569,1.64E-05,7.48E-05,0.03439199496,3.23E-05,7.12E-05,,,0.002473582,0.0002838417,0.0003832909999999
2.54212,444.794,600,618.973,0.971939,0.235232,80791,8.38488,-3.44201,-2.67903,5.96796,0.236229,7.3697,-3.49624,-2.73326,-3.33E-16,-3.82E-17,-0.0811272990926524,1.45211685458065,1.00377,0.684459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0594491871055,0.059423113,1.46E-05,9.50E-06,0.033305099573,0.03372456,0.000243124462,9.50E-06,0.00279075068,0.002399917,0.0001760332899999,0.0002168886
0.284988,600,417.962,609.715,0.990553,0.137127,27125,13.1378,-3.55117,2.94984,6.67638,0.246996,10.9631,-3.47028,3.03073,-3.33E-16,8.55E-16,0.0615941339609789,1.49482657096639,1.00099,-0.810999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283885490909,0.058585258,7.15E-05,6.98E-06,0.03458183234,0.03431732,0.00029430653,6.98E-06,0.0058080759,0.002440801,0.0010552139,0.00231546
2.56928,803.682,879.032,767.912,0.970987,0.239132,92897.2,7.62983,3.94457,-2.09281,8.1589,0.229675,-0.583495,3.84051,-2.19687,-3.33E-16,1.39E-17,-0.118739708101554,1.44048071715782,1.00145,0.911385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0570807499809,0.057057229,1.19E-05,2.46E-05,0.033310941043,0.03156727,0.000230638794,2.46E-05,0.0027781918,0.002403933,0.00015520395,0.0002218406
0.939625,600,191.597,594.26,0.984619,0.174716,30671.3,11.6367,-5.2799,5.15928,0.702258,0.262332,11.673,-5.11396,5.32522,-3.33E-16,4.23E-16,0.0898921708453286,1.48507191687281,0.999633,-1.04849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24479796711,0.05653167,5.69E-05,5.08E-05,0.03546794623,0.02923497,0.00035692861,5.08E-05,0.0084606366,0.00249595,0.000861715,0.00512136
2.57543,797.012,885.433,781.178,0.972631,0.232357,91348.3,7.97421,3.27686,-2.45526,77283.6,7.9293,0.291876,-1.3504,3.12626,-3.33E-16,1.39E-17,3.00510166250764,1.44605274338547,0.998464,1.09327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0559845874078,0.055959107,1.18E-05,5.64E-05,0.033402441061,0.03431419,0.000214524476,5.64E-05,0.00281338359,0.002413032,0.00015134911,0.0002497699
