   MHSM          GG     GAM GAM     Z GAM         WW         ZZ       WIDTH
_______________________________________________________________________________
NaNs replaced with -1 (not all fortran compilers can currently read in NaNs)
          18.40  0.3778000E-01  0.4055600E-04   0.000000      0.4354000E-07  0.4202400E-08  0.5512400E-03
          18.50  0.3735000E-01  0.4094000E-04   0.000000      0.4445000E-07  0.4256000E-08  0.5551000E-03
          18.60  0.3692000E-01  0.4132400E-04   0.000000      0.4536000E-07  0.4309600E-08  0.5589600E-03
          18.70  0.3649000E-01  0.4170800E-04   0.000000      0.4627000E-07  0.4363200E-08  0.5628200E-03
          18.80  0.3606000E-01  0.4209200E-04   0.000000      0.4718000E-07  0.4416800E-08  0.5666800E-03
          18.90  0.3563000E-01  0.4247600E-04   0.000000      0.4809000E-07  0.4470400E-08  0.5705400E-03
          19.00  0.3520000E-01  0.4286000E-04   0.000000      0.4900000E-07  0.4524000E-08  0.5744000E-03
          19.10  0.3477000E-01  0.4324400E-04   0.000000      0.4991000E-07  0.4577600E-08  0.5782600E-03
          19.20  0.3434000E-01  0.4362800E-04   0.000000      0.5082000E-07  0.4631200E-08  0.5821200E-03
          19.30  0.3391000E-01  0.4401200E-04   0.000000      0.5173000E-07  0.4684800E-08  0.5859800E-03
          19.40  0.3348000E-01  0.4439600E-04   0.000000      0.5264000E-07  0.4738400E-08  0.5898400E-03
          19.50  0.3305000E-01  0.4478000E-04   0.000000      0.5355000E-07  0.4792000E-08  0.5937000E-03
          19.60  0.3262000E-01  0.4516400E-04   0.000000      0.5446000E-07  0.4845600E-08  0.5975600E-03
          19.70  0.3219000E-01  0.4554800E-04   0.000000      0.5537000E-07  0.4899200E-08  0.6014200E-03
          19.80  0.3176000E-01  0.4593200E-04   0.000000      0.5628000E-07  0.4952800E-08  0.6052800E-03
          19.90  0.3133000E-01  0.4631600E-04   0.000000      0.5719000E-07  0.5006400E-08  0.6091400E-03
          20.00  0.3090000E-01  0.4670000E-04   0.000000      0.5810000E-07  0.5060000E-08  0.6130000E-03
          20.10  0.3070600E-01  0.4724200E-04   0.000000      0.6155800E-07  0.5950800E-08  0.6159000E-03
          20.20  0.3051200E-01  0.4778400E-04   0.000000      0.6501600E-07  0.6841600E-08  0.6188000E-03
          20.30  0.3031800E-01  0.4832600E-04   0.000000      0.6847400E-07  0.7732400E-08  0.6217000E-03
          20.40  0.3012400E-01  0.4886800E-04   0.000000      0.7193200E-07  0.8623200E-08  0.6246000E-03
          20.50  0.2993000E-01  0.4941000E-04   0.000000      0.7539000E-07  0.9514000E-08  0.6275000E-03
          20.60  0.2973600E-01  0.4995200E-04   0.000000      0.7884800E-07  0.1040480E-07  0.6304000E-03
          20.70  0.2954200E-01  0.5049400E-04   0.000000      0.8230600E-07  0.1129560E-07  0.6333000E-03
          20.80  0.2934800E-01  0.5103600E-04   0.000000      0.8576400E-07  0.1218640E-07  0.6362000E-03
          20.90  0.2915400E-01  0.5157800E-04   0.000000      0.8922200E-07  0.1307720E-07  0.6391000E-03
          21.00  0.2896000E-01  0.5212000E-04   0.000000      0.9268000E-07  0.1396800E-07  0.6420000E-03
          21.10  0.2876600E-01  0.5266200E-04   0.000000      0.9613800E-07  0.1485880E-07  0.6449000E-03
          21.20  0.2857200E-01  0.5320400E-04   0.000000      0.9959600E-07  0.1574960E-07  0.6478000E-03
          21.30  0.2837800E-01  0.5374600E-04   0.000000      0.1030540E-06  0.1664040E-07  0.6507000E-03
          21.40  0.2818400E-01  0.5428800E-04   0.000000      0.1065120E-06  0.1753120E-07  0.6536000E-03
          21.50  0.2799000E-01  0.5483000E-04   0.000000      0.1099700E-06  0.1842200E-07  0.6565000E-03
          21.60  0.2779600E-01  0.5537200E-04   0.000000      0.1134280E-06  0.1931280E-07  0.6594000E-03
          21.70  0.2760200E-01  0.5591400E-04   0.000000      0.1168860E-06  0.2020360E-07  0.6623000E-03
          21.80  0.2740800E-01  0.5645600E-04   0.000000      0.1203440E-06  0.2109440E-07  0.6652000E-03
          21.90  0.2721400E-01  0.5699800E-04   0.000000      0.1238020E-06  0.2198520E-07  0.6681000E-03
          22.00  0.2702000E-01  0.5754000E-04   0.000000      0.1272600E-06  0.2287600E-07  0.6710000E-03
          22.10  0.2682600E-01  0.5808200E-04   0.000000      0.1307180E-06  0.2376680E-07  0.6739000E-03
          22.20  0.2663200E-01  0.5862400E-04   0.000000      0.1341760E-06  0.2465760E-07  0.6768000E-03
          22.30  0.2643800E-01  0.5916600E-04   0.000000      0.1376340E-06  0.2554840E-07  0.6797000E-03
          22.40  0.2624400E-01  0.5970800E-04   0.000000      0.1410920E-06  0.2643920E-07  0.6826000E-03
          22.50  0.2605000E-01  0.6025000E-04   0.000000      0.1445500E-06  0.2733000E-07  0.6855000E-03
          22.60  0.2585600E-01  0.6079200E-04   0.000000      0.1480080E-06  0.2822080E-07  0.6884000E-03
          22.70  0.2566200E-01  0.6133400E-04   0.000000      0.1514660E-06  0.2911160E-07  0.6913000E-03
          22.80  0.2546800E-01  0.6187600E-04   0.000000      0.1549240E-06  0.3000240E-07  0.6942000E-03
          22.90  0.2527400E-01  0.6241800E-04   0.000000      0.1583820E-06  0.3089320E-07  0.6971000E-03
          23.00  0.2508000E-01  0.6296000E-04   0.000000      0.1618400E-06  0.3178400E-07  0.7000000E-03
          23.10  0.2488600E-01  0.6350200E-04   0.000000      0.1652980E-06  0.3267480E-07  0.7029000E-03
          23.20  0.2469200E-01  0.6404400E-04   0.000000      0.1687560E-06  0.3356560E-07  0.7058000E-03
          23.30  0.2449800E-01  0.6458600E-04   0.000000      0.1722140E-06  0.3445640E-07  0.7087000E-03
          23.40  0.2430400E-01  0.6512800E-04   0.000000      0.1756720E-06  0.3534720E-07  0.7116000E-03
          23.50  0.2411000E-01  0.6567000E-04   0.000000      0.1791300E-06  0.3623800E-07  0.7145000E-03
          23.60  0.2391600E-01  0.6621200E-04   0.000000      0.1825880E-06  0.3712880E-07  0.7174000E-03
          23.70  0.2372200E-01  0.6675400E-04   0.000000      0.1860460E-06  0.3801960E-07  0.7203000E-03
          23.80  0.2352800E-01  0.6729600E-04   0.000000      0.1895040E-06  0.3891040E-07  0.7232000E-03
          23.90  0.2333400E-01  0.6783800E-04   0.000000      0.1929620E-06  0.3980120E-07  0.7261000E-03
          24.00  0.2314000E-01  0.6838000E-04   0.000000      0.1964200E-06  0.4069200E-07  0.7290000E-03
          24.10  0.2294600E-01  0.6892200E-04   0.000000      0.1998780E-06  0.4158280E-07  0.7319000E-03
          24.20  0.2275200E-01  0.6946400E-04   0.000000      0.2033360E-06  0.4247360E-07  0.7348000E-03
          24.30  0.2255800E-01  0.7000600E-04   0.000000      0.2067940E-06  0.4336440E-07  0.7377000E-03
          24.40  0.2236400E-01  0.7054800E-04   0.000000      0.2102520E-06  0.4425520E-07  0.7406000E-03
          24.50  0.2217000E-01  0.7109000E-04   0.000000      0.2137100E-06  0.4514600E-07  0.7435000E-03
          24.60  0.2197600E-01  0.7163200E-04   0.000000      0.2171680E-06  0.4603680E-07  0.7464000E-03
          24.70  0.2178200E-01  0.7217400E-04   0.000000      0.2206260E-06  0.4692760E-07  0.7493000E-03
          24.80  0.2158800E-01  0.7271600E-04   0.000000      0.2240840E-06  0.4781840E-07  0.7522000E-03
