mh   ctt_W   cbb_W   cvv_W   ctv_W   cbv_W   ctb_W
265  0.0  0.0  0.03407866285  0.0005052401  0.0  0.0  0.03458390295
266  0.0  0.0  0.03355335666  0.0004979304  0.0  0.0  0.03405128706
267  0.0  0.0  0.03302805047  0.0004906207  0.0  0.0  0.03351867117
268  0.0  0.0  0.03250274428  0.000483311  0.0  0.0  0.03298605528
269  0.0  0.0  0.03197743809  0.0004760013  0.0  0.0  0.03245343939
270  0.0  0.0  0.0314521319  0.0004686916  0.0  0.0  0.0319208235
271  0.0  0.0  0.03100772435  0.00046263665  0.0  0.0  0.031470361
272  0.0  0.0  0.0305633168  0.0004565817  0.0  0.0  0.0310198985
273  0.0  0.0  0.03011890925  0.00045052675  0.0  0.0  0.030569436
274  0.0  0.0  0.0296745017  0.0004444718  0.0  0.0  0.0301189735
275  0.0  0.0  0.02923009415  0.00043841685  0.0  0.0  0.029668511
276  0.0  0.0  0.0287856866  0.0004323619  0.0  0.0  0.0292180485
277  0.0  0.0  0.02834127905  0.00042630695  0.0  0.0  0.028767586
278  0.0  0.0  0.0278968715  0.000420252  0.0  0.0  0.0283171235
279  0.0  0.0  0.02745246395  0.00041419705  0.0  0.0  0.027866661
280  0.0  0.0  0.0270080564  0.0004081421  0.0  0.0  0.0274161985
281  0.0  0.0  0.02663792184  0.00040280549  0.0  0.0  0.02704072733
282  0.0  0.0  0.02626778728  0.00039746888  0.0  0.0  0.02666525616
283  0.0  0.0  0.02589765272  0.00039213227  0.0  0.0  0.02628978499
284  0.0  0.0  0.02552751816  0.00038679566  0.0  0.0  0.02591431382
285  0.0  0.0  0.0251573836  0.00038145905  0.0  0.0  0.02553884265
286  0.0  0.0  0.02478724904  0.00037612244  0.0  0.0  0.02516337148
287  0.0  0.0  0.02441711448  0.00037078583  0.0  0.0  0.02478790031
288  0.0  0.0  0.02404697992  0.00036544922  0.0  0.0  0.02441242914
289  0.0  0.0  0.02367684536  0.00036011261  0.0  0.0  0.02403695797
290  0.0  0.0  0.0233067108  0.000354776  0.0  0.0  0.0236614868
291  0.0  0.0  0.02317745331  0.00035044135  0.0  0.0  0.02352789466
292  0.0  0.0  0.02304819582  0.0003461067  0.0  0.0  0.02339430252
293  0.0  0.0  0.02291893833  0.00034177205  0.0  0.0  0.02326071038
294  0.0  0.0  0.02278968084  0.0003374374  0.0  0.0  0.02312711824
295  0.0  0.0  0.02266042335  0.00033310275  0.0  0.0  0.0229935261
296  0.0  0.0  0.02253116586  0.0003287681  0.0  0.0  0.02285993396
297  0.0  0.0  0.02240190837  0.00032443345  0.0  0.0  0.02272634182
298  0.0  0.0  0.02227265088  0.0003200988  0.0  0.0  0.02259274968
299  0.0  0.0  0.02214339339  0.00031576415  0.0  0.0  0.02245915754
300  0.0  0.0  0.0220141359  0.0003114295  0.0  0.0  0.0223255654
301  0.0  0.0  0.02172621693  0.00030755496  0.0  0.0  0.02203377189
302  0.0  0.0  0.02143829796  0.00030368042  0.0  0.0  0.02174197838
303  0.0  0.0  0.02115037899  0.00029980588  0.0  0.0  0.02145018487
304  0.0  0.0  0.02086246002  0.00029593134  0.0  0.0  0.02115839136
305  0.0  0.0  0.02057454105  0.0002920568  0.0  0.0  0.02086659785
306  0.0  0.0  0.02028662208  0.00028818226  0.0  0.0  0.02057480434
307  0.0  0.0  0.01999870311  0.00028430772  0.0  0.0  0.02028301083
308  0.0  0.0  0.01971078414  0.00028043318  0.0  0.0  0.01999121732
309  0.0  0.0  0.01942286517  0.00027655864  0.0  0.0  0.01969942381
310  0.0  0.0  0.0191349462  0.0002726841  0.0  0.0  0.0194076303
311  0.0  0.0  0.0188903754  0.00026931044  0.0  0.0  0.01915968584
312  0.0  0.0  0.0186458046  0.00026593678  0.0  0.0  0.01891174138
313  0.0  0.0  0.0184012338  0.00026256312  0.0  0.0  0.01866379692
314  0.0  0.0  0.018156663  0.00025918946  0.0  0.0  0.01841585246
315  0.0  0.0  0.0179120922  0.0002558158  0.0  0.0  0.018167908
316  0.0  0.0  0.0176675214  0.00025244214  0.0  0.0  0.01791996354
317  0.0  0.0  0.0174229506  0.00024906848  0.0  0.0  0.01767201908
318  0.0  0.0  0.0171783798  0.00024569482  0.0  0.0  0.01742407462
319  0.0  0.0  0.016933809  0.00024232116  0.0  0.0  0.01717613016
320  0.0  0.0  0.0166892382  0.0002389475  0.0  0.0  0.0169281857
321  0.0  0.0  0.01648020217  0.00023622041  0.0  0.0  0.01671642258
322  0.0  0.0  0.01627116614  0.00023349332  0.0  0.0  0.01650465946
323  0.0  0.0  0.01606213011  0.00023076623  0.0  0.0  0.01629289634
324  0.0  0.0  0.01585309408  0.00022803914  0.0  0.0  0.01608113322
325  0.0  0.0  0.01564405805  0.00022531205  0.0  0.0  0.0158693701
326  0.0  0.0  0.01543502202  0.00022258496  0.0  0.0  0.01565760698
327  0.0  0.0  0.01522598599  0.00021985787  0.0  0.0  0.01544584386
328  0.0  0.0  0.01501694996  0.00021713078  0.0  0.0  0.01523408074
329  0.0  0.0  0.01480791393  0.00021440369  0.0  0.0  0.01502231762
330  0.0  0.0  0.0145988779  0.0002116766  0.0  0.0  0.0148105545
331  0.0  0.0  0.01441955077  0.00020915957  0.0  0.0  0.01462871034
332  0.0  0.0  0.01424022364  0.00020664254  0.0  0.0  0.01444686618
333  0.0  0.0  0.01406089651  0.00020412551  0.0  0.0  0.01426502202
334  0.0  0.0  0.01388156938  0.00020160848  0.0  0.0  0.01408317786
335  0.0  0.0  0.01370224225  0.00019909145  0.0  0.0  0.0139013337
336  0.0  0.0  0.01352291512  0.00019657442  0.0  0.0  0.01371948954
337  0.0  0.0  0.01334358799  0.00019405739  0.0  0.0  0.01353764538
338  0.0  0.0  0.01316426086  0.00019154036  0.0  0.0  0.01335580122
339  0.0  0.0  0.01298493373  0.00018902333  0.0  0.0  0.01317395706
340  0.0  0.0  0.0128056066  0.0001865063  0.0  0.0  0.0129921129
341  0.0  0.0  0.01265177003  0.00018434745  0.0  0.0  0.01283611748
342  0.0  0.0  0.01249793346  0.0001821886  0.0  0.0  0.01268012206
343  0.0  0.0  0.01234409689  0.00018002975  0.0  0.0  0.01252412664
344  0.0  0.0  0.01219026032  0.0001778709  0.0  0.0  0.01236813122
345  0.0  0.0  0.01203642375  0.00017571205  0.0  0.0  0.0122121358
346  0.0  0.0  0.01188258718  0.0001735532  0.0  0.0  0.01205614038
347  0.0  0.0  0.01172875061  0.00017139435  0.0  0.0  0.01190014496
348  0.0  0.0  0.01157491404  0.0001692355  0.0  0.0  0.01174414954
349  0.0  0.0  0.01142107747  0.00016707665  0.0  0.0  0.01158815412
350  0.0  0.0  0.0112672409  0.0001649178  0.0  0.0  0.0114321587
351  0.0  0.0  0.011134373241  0.000163055279  0.0  0.0  0.01129742852
352  0.0  0.0  0.011001505582  0.000161192758  0.0  0.0  0.01116269834
353  0.0  0.0  0.010868637923  0.000159330237  0.0  0.0  0.01102796816
354  0.0  0.0  0.010735770264  0.000157467716  0.0  0.0  0.01089323798
355  0.0  0.0  0.010602902605  0.000155605195  0.0  0.0  0.0107585078
356  0.0  0.0  0.010470034946  0.000153742674  0.0  0.0  0.01062377762
357  0.0  0.0  0.010337167287  0.000151880153  0.0  0.0  0.01048904744
358  0.0  0.0  0.010204299628  0.000150017632  0.0  0.0  0.01035431726
359  0.0  0.0  0.010071431969  0.000148155111  0.0  0.0  0.01021958708
360  0.0  0.0  0.00993856431  0.00014629259  0.0  0.0  0.0100848569
361  0.0  0.0  0.009823777851  0.00014472953  0.0  0.0  0.009968507381
362  0.0  0.0  0.009708991392  0.00014316647  0.0  0.0  0.009852157862
363  0.0  0.0  0.009594204933  0.00014160341  0.0  0.0  0.009735808343
364  0.0  0.0  0.009479418474  0.00014004035  0.0  0.0  0.009619458824
365  0.0  0.0  0.009364632015  0.00013847729  0.0  0.0  0.009503109305
366  0.0  0.0  0.009249845556  0.00013691423  0.0  0.0  0.009386759786
367  0.0  0.0  0.009135059097  0.00013535117  0.0  0.0  0.009270410267
368  0.0  0.0  0.009020272638  0.00013378811  0.0  0.0  0.009154060748
369  0.0  0.0  0.008905486179  0.00013222505  0.0  0.0  0.009037711229
370  0.0  0.0  0.00879069972  0.00013066199  0.0  0.0  0.00892136171
371  0.0  0.0  0.008690733443  0.000129204161  0.0  0.0  0.008819937604
372  0.0  0.0  0.008590767166  0.000127746332  0.0  0.0  0.008718513498
373  0.0  0.0  0.008490800889  0.000126288503  0.0  0.0  0.008617089392
