m_h	m_H	m_A	tb	xs_gg_h	xs_gg_H	xs_gg_A	xs_bb_h	xs_bb_H	xs_bb_A	br_h_tautau	br_H_tautau	br_A_tautau
118.415	980.847	980.0	4.0	23.319118	0.0013436137	0.0020531293	0.2782399	0.00022398602	0.0002262141	0.0735571	0.0104064	0.00990032
120.693	980.506	980.0	5.0	22.473236	0.0008129853	0.0013652398	0.26094943	0.0003453893	0.00034753766	0.0704484	0.0230674	0.0220753
122.008	980.31	980.0	6.0	22.006245	0.0005287926	0.0009944906	0.25169718	0.0004899532	0.00049196003	0.0684034	0.0411355	0.0395731
122.831	980.189	980.0	7.0	21.721613	0.00036146364	0.0007734979	0.24603614	0.00065637863	0.00065820426	0.0669752	0.0621801	0.0601017
123.378	980.11	980.0	8.0	21.53522	0.000256626	0.0006324191	0.24229272	0.0008434454	0.0008450608	0.065913	0.0830912	0.0806357
123.76	980.055	980.0	9.0	21.406422	0.00018821014	0.0005379752	0.24002881	0.0010500019	0.0010513839	0.065077	0.101695	0.0990009
124.037	980.015	980.0	10.0	21.313772	0.00014249	0.00047263227	0.23784654	0.0012749588	0.001276088	0.0643867	0.117198	0.114361
124.716	979.923	980.0	15.0	21.088188	6.603722e-05	0.00034118854	0.23309739	0.0026414853	0.0026411281	0.0619281	0.160872	0.157723
124.972	979.893	980.0	20.0	21.003492	8.225639e-05	0.00032932038	0.23121181	0.004334155	0.0043320535	0.0600594	0.182621	0.179183
125.102	979.881	980.0	25.0	20.959995	0.00012880431	0.0003565092	0.2299408	0.0062677003	0.0062637096	0.058369	0.199726	0.195956
125.183	979.876	980.0	30.0	20.93274	0.00018925867	0.0004016252	0.22912145	0.008376193	0.008370255	0.0567624	0.215812	0.211678
125.241	979.874	980.0	35.0	20.91299	0.00025724914	0.0004565394	0.2283946	0.010608439	0.010600551	0.0552096	0.231788	0.227262
125.287	979.874	980.0	40.0	20.897118	0.00032961267	0.00051728723	0.22781143	0.012924593	0.01291476	0.0536973	0.247928	0.242982
125.326	979.874	980.0	45.0	20.883295	0.0004045223	0.0005815788	0.22729437	0.015293633	0.015281787	0.0522172	0.264319	0.258926
125.361	979.871	980.0	50.0	20.870506	0.0004808112	0.00064795074	0.22682321	0.01769144	0.017677344	0.0507632	0.280983	0.275114
125.395	979.866	980.0	55.0	20.858091	0.0005576957	0.0007154047	0.22638425	0.020099355	0.020082468	0.049331	0.297913	0.291537
125.429	979.854	980.0	60.0	20.84558	0.00063462585	0.00078323676	0.22596726	0.022503069	0.022482378	0.0479188	0.315091	0.308176
120.88	994.53	990.0	0.5	20.806711	0.08321187	0.11426467	0.25310788	2.6400169e-06	3.2840842e-06	0.0734684	2.52943e-06	2.25188e-06
106.073	996.452	990.0	0.7	28.134235	0.043499243	0.05854296	0.39093655	5.856294e-06	6.6630914e-06	0.0855535	1.04242e-05	9.23709e-06
98.1766	995.919	990.0	0.8999999999999999	33.18649	0.026465358	0.035506908	0.50310606	1.0146541e-05	1.1116572e-05	0.0863598	2.89283e-05	2.59029e-05
96.3357	995.605	990.0	1.0	34.555603	0.021464739	0.028791612	0.5351645	1.2688739e-05	1.3747835e-05	0.0861102	4.41555e-05	3.97508e-05
105.055	992.869	990.0	2.0	29.395458	0.0053686015	0.007282165	0.4097667	5.2886346e-05	5.4667136e-05	0.0839677	0.000702878	0.000654636
114.065	991.485	990.0	3.0	25.075077	0.0023261425	0.003299321	0.3141961	0.00011916491	0.00012120708	0.0783217	0.00346851	0.00327683
118.418	990.836	990.0	4.0	23.319826	0.0012522816	0.0019097826	0.27797595	0.00020991253	0.00021198548	0.0735352	0.0104039	0.00990562
120.695	990.499	990.0	5.0	22.473814	0.0007574288	0.0012699324	0.2607002	0.00032367266	0.0003256717	0.0704253	0.0230659	0.0220884
122.01	990.306	990.0	6.0	22.00676	0.0004924144	0.00092505454	0.25145686	0.00045913435	0.00046100267	0.0683797	0.0411407	0.0395993
122.832	990.186	990.0	7.0	21.72209	0.0003363593	0.0007194697	0.2458026	0.0006150807	0.0006167818	0.0669512	0.0621995	0.0601456
123.379	990.108	990.0	8.0	21.535671	0.00023858064	0.0005882111	0.2420637	0.0007903686	0.00079187576	0.0658887	0.0831307	0.0806997
123.761	990.053	990.0	9.0	21.406853	0.00017474977	0.0005003254	0.23980322	0.0009839189	0.0009852109	0.0650526	0.101757	0.0990848
124.038	990.014	990.0	10.0	21.314192	0.00013207694	0.0004395065	0.23762444	0.001194711	0.0011957698	0.0643621	0.117281	0.114463
124.716	989.924	990.0	15.0	21.08857	6.0488965e-05	0.00031699237	0.2328888	0.0024751925	0.002474881	0.0619033	0.161019	0.157877
124.972	989.894	990.0	20.0	21.003859	7.521114e-05	0.00030564662	0.23101287	0.0040612817	0.004059363	0.0600345	0.182795	0.179359
125.102	989.882	990.0	25.0	20.960356	0.00011815152	0.00033058703	0.22975177	0.0058730803	0.005869422	0.0583443	0.199919	0.196148
125.183	989.877	990.0	30.0	20.933098	0.00017401764	0.00037217315	0.22894025	0.007848811	0.007843361	0.0567379	0.21602	0.211884
125.241	989.875	990.0	35.0	20.913351	0.00023688353	0.0004228513	0.22822092	0.009940502	0.009933261	0.0551855	0.232011	0.22748
125.287	989.875	990.0	40.0	20.897478	0.00030380816	0.0004789426	0.22764464	0.012110819	0.012101791	0.0536737	0.248166	0.243213
125.326	989.875	990.0	45.0	20.883663	0.00037309722	0.0005383235	0.227134	0.014330692	0.014319815	0.0521942	0.264571	0.259168
125.361	989.873	990.0	50.0	20.870878	0.00044366732	0.0005996383	0.22666866	0.016577521	0.016564572	0.0507407	0.28125	0.275367
125.395	989.867	990.0	55.0	20.858473	0.0005147866	0.00066196104	0.22623514	0.018833822	0.018818296	0.0493092	0.298195	0.291802
125.429	989.855	990.0	60.0	20.845966	0.00058595545	0.0007246361	0.22582307	0.021086188	0.021067133	0.0478977	0.315388	0.308452
120.863	1004.06	1000.0	0.5	20.844994	0.07803741	0.10633395	0.25318432	2.4769618e-06	3.0905037e-06	0.0734717	2.52589e-06	2.24704e-06
106.06	1006.25	1000.0	0.7	28.160355	0.040691886	0.054479707	0.39097026	5.490793e-06	6.2588415e-06	0.085547	1.04086e-05	9.2295e-06
98.171	1005.79	1000.0	0.8999999999999999	33.20423	0.024735458	0.033042535	0.5030165	9.513499e-06	1.0434322e-05	0.0863516	2.88885e-05	2.58954e-05
96.3326	1005.5	1000.0	1.0	34.57078	0.020056348	0.026793338	0.5350233	1.1897526e-05	1.2901294e-05	0.0861022	4.40977e-05	3.97454e-05
105.06	1002.83	1000.0	2.0	29.397898	0.005010256	0.006776828	0.40944052	4.959198e-05	5.1265266e-05	0.0839555	0.000702371	0.000654877
114.068	1001.47	1000.0	3.0	25.076038	0.0021697811	0.0030704192	0.3139141	0.000111735	0.00011364981	0.0783032	0.00346708	0.00327841
118.421	1000.82	1000.0	4.0	23.32049	0.0011676884	0.0017773086	0.27771968	0.00019681662	0.00019875915	0.073514	0.0104017	0.00991099
120.697	1000.49	1000.0	5.0	22.474363	0.0007060022	0.0011818475	0.2604585	0.00030347257	0.00030534572	0.0704029	0.0230652	0.0221017
122.011	1000.3	1000.0	6.0	22.007248	0.00045876432	0.00086087844	0.2512238	0.00043047423	0.0004322254	0.0683567	0.0411469	0.0396256
122.833	1000.18	1000.0	7.0	21.722544	0.00031316277	0.0006695335	0.24557611	0.000576681	0.0005782763	0.0669279	0.0622198	0.0601895
123.38	1000.11	1000.0	8.0	21.536102	0.00022192528	0.0005473515	0.24184164	0.0007410212	0.00074243575	0.0658652	0.0831709	0.0807636
123.761	1000.05	1000.0	9.0	21.407269	0.00016234773	0.00046552884	0.23958455	0.00092248316	0.00092369725	0.0650289	0.101819	0.0991682
124.039	1000.01	1000.0	10.0	21.314594	0.00012250205	0.00040889453	0.23740911	0.00112011	0.001121107	0.0643383	0.117364	0.114564
124.717	999.924	1000.0	15.0	21.088938	5.544439e-05	0.0002946522	0.23268662	0.0023206077	0.0023203392	0.0618791	0.161165	0.158029
124.972	999.894	1000.0	20.0	21.004213	6.880818e-05	0.00028381284	0.23082013	0.0038076234	0.0038058725	0.0600103	0.182968	0.179534
125.102	999.882	1000.0	25.0	20.960705	0.00010843931	0.0003067025	0.22956865	0.00550625	0.005502896	0.0583202	0.20011	0.196338
125.183	999.878	1000.0	30.0	20.933447	0.00016009403	0.00034505685	0.2287646	0.0073585697	0.0073535657	0.0567141	0.216226	0.212087
125.241	999.876	1000.0	35.0	20.9137	0.00021824999	0.00039185357	0.22805262	0.009319605	0.009312954	0.0551621	0.232231	0.227696
125.287	999.876	1000.0	40.0	20.897831	0.0002801757	0.00044367372	0.22748305	0.011354357	0.011346062	0.0536508	0.248401	0.243441
125.326	999.876	1000.0	45.0	20.884022	0.00034429808	0.0004985503	0.22697861	0.013435568	0.013425573	0.0521718	0.264821	0.259408
125.361	999.874	1000.0	50.0	20.871244	0.00040960865	0.00055522437	0.22651894	0.015542052	0.015530149	0.0507189	0.281514	0.275618
125.395	999.868	1000.0	55.0	20.858847	0.00047543095	0.0006128384	0.22609065	0.017657418	0.01764313	0.049288	0.298473	0.292064
125.428	999.857	1000.0	60.0	20.846348	0.00054130214	0.0006707813	0.2256834	0.019769097	0.01975153	0.0478772	0.315681	0.308724
120.807	1027.89	1025.0	0.5	20.937082	0.06655047	0.08900966	0.2533853	2.1136907e-06	2.6549117e-06	0.073503	2.51736e-06	2.23541e-06
106.027	1030.77	1025.0	0.7	28.222551	0.034489214	0.04560369	0.39105305	4.679141e-06	5.3538347e-06	0.0855319	1.03718e-05	9.21165e-06
98.1556	1030.49	1025.0	0.8999999999999999	33.248295	0.020920673	0.027659195	0.50284964	8.10835e-06	8.910005e-06	0.0863322	2.87957e-05	2.58789e-05
96.3242	1030.24	1025.0	1.0	34.607655	0.01695241	0.022428162	0.5347082	1.0141115e-05	1.1010995e-05	0.0860831	4.39641e-05	3.97347e-05
105.072	1027.74	1025.0	2.0	29.403584	0.004222691	0.0056729	0.40866518	4.2266394e-05	4.3682758e-05	0.0839265	0.000701246	0.000655507
114.078	1026.42	1025.0	3.0	25.078293	0.0018265587	0.002570344	0.31324536	9.519875e-05	9.681084e-05	0.0782593	0.00346409	0.00328246
118.427	1025.8	1025.0	4.0	23.322046	0.0009821658	0.0014878776	0.27711222	0.00016765839	0.00016929192	0.0734634	0.0103976	0.00992469
120.701	1025.48	1025.0	5.0	22.475647	0.00059331825	0.0009893825	0.25988558	0.00025848768	0.00026006353	0.0703496	0.023066	0.0221352
122.014	1025.29	1025.0	6.0	22.008394	0.0003851113	0.00072065555	0.25067142	0.000366642	0.00036811727	0.0683021	0.0411659	0.0396917
122.836	1025.18	1025.0	7.0	21.723602	0.0002624781	0.00056042516	0.24503934	0.00049115065	0.0004924977	0.0668725	0.0622743	0.0602993
123.382	1025.1	1025.0	8.0	21.53711	0.00018560264	0.00045808303	0.2413154	0.0006311013	0.0006322998	0.0658093	0.0832741	0.0809225
123.763	1025.05	1025.0	9.0	21.40824	0.00013537057	0.00038951758	0.23906624	0.0007856326	0.0007866665	0.0649726	0.101975	0.0993751
124.04	1025.01	1025.0	10.0	21.315536	0.00010174509	0.00034203217	0.23689891	0.00095392985	0.0009547855	0.0642818	0.11757	0.114813
124.717	1024.92	1025.0	15.0	21.089802	4.47166e-05	0.00024593627	0.23220757	0.0019762716	0.001976081	0.0618219	0.161524	0.158403
124.972	1024.9	1025.0	20.0	21.005047	5.521447e-05	0.00023629484	0.23036331	0.0032426142	0.0032411977	0.0599529	0.183392	0.179963
125.103	1024.88	1025.0	25.0	20.961536	8.771303e-05	0.00025481236	0.22913471	0.0046891645	0.0046864245	0.0582631	0.200577	0.196805
125.183	1024.88	1025.0	30.0	20.93427	0.00013026259	0.00028621778	0.22834843	0.006266599	0.006262501	0.0566577	0.216731	0.212587
125.241	1024.88	1025.0	35.0	20.91453	0.00017823133	0.00032465297	0.22765382	0.0079366155	0.0079311645	0.0551066	0.232773	0.228226
125.286	1024.88	1025.0	40.0	20.898668	0.00022934175	0.00036727195	0.22710016	0.009669407	0.0096626105	0.0535964	0.248978	0.244001
125.325	1024.88	1025.0	45.0	20.884872	0.00028228256	0.0004124326	0.22661038	0.011441764	0.011433574	0.0521187	0.265434	0.259997
125.36	1024.88	1025.0	50.0	20.87211	0.00033621583	0.00045909444	0.22616418	0.013235646	0.013225883	0.0506672	0.282162	0.276235
125.394	1024.87	1025.0	55.0	20.85973	0.00039058249	0.00050654437	0.22574827	0.015037098	0.01502535	0.0492378	0.299157	0.292708
125.427	1024.86	1025.0	60.0	20.847254	0.00044498956	0.00055427715	0.22535254	0.016835425	0.016820917	0.0478286	0.316401	0.309395
120.733	1051.74	1050.0	0.5	21.02714	0.056864735	0.07471843	0.25365028	1.805787e-06	2.2896827e-06	0.0735629	2.5092e-06	2.22442e-06
105.992	1055.31	1050.0	0.7	28.284458	0.029295217	0.038281623	0.39121747	3.994825e-06	4.595851e-06	0.0855194	1.03378e-05	9.19525e-06
98.1392	1055.21	1050.0	0.8999999999999999	33.291836	0.017734107	0.023218304	0.502755	6.9258945e-06	7.633874e-06	0.0863142	2.87118e-05	2.58652e-05
96.3144	1055.0	1050.0	1.0	34.643383	0.014361587	0.018827172	0.5344502	8.663884e-06	9.428666e-06	0.0860655	4.38441e-05	3.9728e-05
105.083	1052.65	1050.0	2.0	29.409073	0.0035676605	0.004762167	0.40795046	3.612261e-05	3.7338094e-05	0.0838995	0.000700302	0.000656172
114.086	1051.37	1050.0	3.0	25.080412	0.0015415378	0.002157747	0.31262565	8.13464e-05	8.2721876e-05	0.0782185	0.00346183	0.00328664
118.433	1050.77	1050.0	4.0	23.323467	0.00082829205	0.0012490561	0.2765485	0.00014324575	0.00014463764	0.0734164	0.0103954	0.00993871
120.705	1050.46	1050.0	5.0	22.476816	0.0004999691	0.0008305628	0.25935397	0.00022083466	0.00022217783	0.0703	0.0230701	0.0221693
122.018	1050.28	1050.0	6.0	22.00944	0.00032418908	0.00060493633	0.2501589	0.0003132219	0.000314481	0.0682512	0.0411893	0.0397582
122.838	1050.17	1050.0	7.0	21.724571	0.00022064924	0.0004703854	0.24454144	0.0004195788	0.00042073106	0.0668209	0.0623332	0.0604089
123.384	1050.1	1050.0	8.0	21.538029	0.00015570536	0.00038442636	0.24082719	0.0005391262	0.00054015487	0.0657572	0.0833805	0.0810801
123.765	1050.05	1050.0	9.0	21.409124	0.00011325066	0.00032680717	0.23858541	0.0006711285	0.00067202025	0.0649202	0.102133	0.0995794
124.041	1050.01	1050.0	10.0	21.316395	8.4805615e-05	0.0002868821	0.2364256	0.00081488973	0.00081563334	0.0642291	0.117776	0.115059
124.718	1049.93	1050.0	15.0	21.090588	3.6202986e-05	0.00020584489	0.23176312	0.0016881778	0.0016880597	0.0617686	0.161874	0.158768
124.973	1049.9	1050.0	20.0	21.005804	4.4447606e-05	0.00019728985	0.22993934	0.0027698926	0.002768767	0.0598995	0.183806	0.180382
125.103	1049.89	1050.0	25.0	20.962288	7.1175244e-05	0.00021232163	0.22873233	0.0040055425	0.004003331	0.0582101	0.201033	0.197261
125.184	1049.88	1050.0	30.0	20.935019	0.00010632753	0.00023812275	0.22796217	0.0053529944	0.0053496715	0.0566052	0.217224	0.213075
125.241	1049.88	1050.0	35.0	20.915285	0.00014601265	0.00026979714	0.22728373	0.0067795306	0.0067751035	0.0550549	0.2333	0.228744
125.286	1049.88	1050.0	40.0	20.899437	0.00018832696	0.0003049626	0.22674488	0.008259689	0.008254166	0.0535457	0.24954	0.244548
125.325	1049.88	1050.0	45.0	20.885653	0.00023217082	0.00034225066	0.22626868	0.009773645	0.009766987	0.0520692	0.266031	0.260572
125.36	1049.88	1050.0	50.0	20.872908	0.00027684603	0.00038079167	0.225835	0.011305988	0.011298041	0.0506191	0.282794	0.276838
125.393	1049.87	1050.0	55.0	20.860546	0.0003218835	0.00041999636	0.22543067	0.0128448	0.01283521	0.049191	0.299825	0.293338
125.427	1049.86	1050.0	60.0	20.848093	0.00036696406	0.00045944398	0.22504555	0.014380945	0.014369047	0.0477834	0.317104	0.310051
120.694	1075.6	1075.0	0.5	21.102777	0.048686266	0.06289083	0.25374216	1.5419613e-06	1.9790693e-06	0.0735773	2.50102e-06	2.214e-06
105.965	1079.87	1075.0	0.7	28.337763	0.024933413	0.032221764	0.3912735	3.412529e-06	3.952089e-06	0.0855053	1.03062e-05	9.18017e-06
98.1256	1079.93	1075.0	0.8999999999999999	33.329735	0.015064649	0.019542934	0.50260335	5.921302e-06	6.5506256e-06	0.0862974	2.86357e-05	2.5854e-05
96.3066	1079.77	1075.0	1.0	34.675716	0.012192807	0.015846914	0.53418624	7.409252e-06	8.085709e-06	0.086049	4.37361e-05	3.97247e-05
105.093	1077.56	1075.0	2.0	29.413801	0.0030212267	0.004008389	0.40727752	3.0908526e-05	3.195586e-05	0.0838743	0.000699515	0.000656865
114.095	1076.33	1075.0	3.0	25.082256	0.001304129	0.0018162307	0.3120473	6.959317e-05	7.0771144e-05	0.0781802	0.0034602	0.00329094
118.438	1075.75	1075.0	4.0	23.324717	0.000700258	0.0010513609	0.2760233	0.00012253513	0.00012372572	0.0733724	0.0103948	0.00995298
120.709	1075.44	1075.0	5.0	22.47786	0.00042238837	0.0006990865	0.2588593	0.0001888937	0.00019004341	0.0702536	0.023077	0.0222037
122.021	1075.27	1075.0	6.0	22.01038	0.0002736272	0.00050913816	0.24968223	0.00026790766	0.00026898747	0.0682038	0.0412163	0.039825
122.84	1075.16	1075.0	7.0	21.725445	0.00018599923	0.00039584888	0.24407843	0.00035886868	0.00035985984	0.0667728	0.0623956	0.0605181
123.385	1075.09	1075.0	8.0	21.53886	0.00013100528	0.0003234576	0.24037328	0.00046111067	0.0004619994	0.0657087	0.0834893	0.0812363
123.766	1075.04	1075.0	9.0	21.40993	9.50388e-05	0.00027490928	0.23813836	0.0005740045	0.0005747799	0.0648714	0.102291	0.0997809
124.043	1075.01	1075.0	10.0	21.317177	7.0918366e-05	0.0002412521	0.23598562	0.0006969551	0.00069760776	0.0641801	0.11798	0.1153
124.719	1074.93	1075.0	15.0	21.091307	2.9417964e-05	0.00017274565	0.23135012	0.001443834	0.0014437678	0.0617189	0.162217	0.159126
124.973	1074.9	1075.0	20.0	21.006502	3.589031e-05	0.0001651704	0.22954531	0.0023689705	0.0023680646	0.0598498	0.184209	0.180791
125.103	1074.89	1075.0	25.0	20.96298	5.793048e-05	0.00017740895	0.2283585	0.0034257602	0.0034239504	0.0581606	0.201477	0.197707
125.184	1074.88	1075.0	30.0	20.935717	8.705495e-05	0.00019867397	0.22760329	0.0045781676	0.0045754355	0.0565563	0.217704	0.213551
125.241	1074.88	1075.0	35.0	20.915989	0.0001199821	0.00022485672	0.22693989	0.0057982113	0.005794565	0.0550068	0.233815	0.229251
125.286	1074.88	1075.0	40.0	20.90015	0.00015511343	0.00025396174	0.22641478	0.007064115	0.007059564	0.0534986	0.250088	0.245083
125.324	1074.88	1075.0	45.0	20.886385	0.00019152732	0.00028484492	0.22595127	0.008358924	0.0083534345	0.0520231	0.266613	0.261135
125.359	1074.88	1075.0	50.0	20.873653	0.000228639	0.00031678105	0.2255292	0.00966946	0.009662901	0.0505742	0.283411	0.277428
125.393	1074.88	1075.0	55.0	20.861315	0.00026605645	0.0003492742	0.22513561	0.010985534	0.010977596	0.0491475	0.300476	0.293954
125.426	1074.86	1075.0	60.0	20.848886	0.00030351247	0.0003819735	0.22476043	0.012299339	0.012289442	0.0477412	0.31779	0.310693
120.625	1099.5	1100.0	0.5	21.188396	0.04174936	0.05307205	0.25410298	1.3186798e-06	1.7155786e-06	0.0736351	2.4932e-06	2.20412e-06
105.93	1104.44	1100.0	0.7	28.393093	0.021262929	0.027191127	0.39144698	2.921271e-06	3.4081345e-06	0.085496	1.02768e-05	9.16627e-06
98.1089	1104.67	1100.0	0.8999999999999999	33.369354	0.012823317	0.016491786	0.50256264	5.0737767e-06	5.6367458e-06	0.0862819	2.85664e-05	2.58452e-05
96.2962	1104.55	1100.0	1.0	34.70811	0.010373093	0.013372813	0.533994	6.3507614e-06	6.9532325e-06	0.0860336	4.36387e-05	3.97244e-05
105.103	1102.48	1100.0	2.0	29.418486	0.002564177	0.0033826092	0.40665707	2.651327e-05	2.7423624e-05	0.0838509	0.000698864	0.000657582
114.102	1101.29	1100.0	3.0	25.084002	0.0011058114	0.0015326921	0.31150946	5.9692517e-05	6.071038e-05	0.0781445	0.00345912	0.00329531
118.444	1100.72	1100.0	4.0	23.325888	0.0005934036	0.0008872182	0.27553472	0.00010509504	0.00010612257	0.0733313	0.0103956	0.00996743
120.713	1100.43	1100.0	5.0	22.478819	0.0003577078	0.00058991945	0.25839868	0.00016200171	0.00016299458	0.0702104	0.0230863	0.0222383
122.023	1100.26	1100.0	6.0	22.011242	0.00023153007	0.00042959675	0.24923845	0.00022976045	0.00023069455	0.0681595	0.0412465	0.0398917
122.842	1100.16	1100.0	7.0	21.72624	0.0001571965	0.00033396285	0.2436473	0.00030776413	0.00030862397	0.0667279	0.062461	0.0606267
123.387	1100.09	1100.0	8.0	21.539621	0.00011052771	0.00027284192	0.23995066	0.00039544166	0.0003962158	0.0656634	0.0836	0.081391
123.768	1100.04	1100.0	9.0	21.410664	7.9988684e-05	0.00023183494	0.23772205	0.0004922536	0.0004929329	0.0648258	0.102449	0.0999798
124.044	1100.01	1100.0	10.0	21.317888	5.94875e-05	0.00020338956	0.23557591	0.0005976897	0.0005982665	0.0641343	0.118183	0.115538
124.72	1099.93	1100.0	15.0	21.09196	2.39877e-05	0.00014533634	0.23096548	0.0012381705	0.0012381513	0.0616725	0.162553	0.159476
124.974	1099.9	1100.0	20.0	21.007137	2.906292e-05	0.000138641	0.22917823	0.0020315154	0.002030801	0.0598033	0.184603	0.181192
125.103	1099.89	1100.0	25.0	20.96361	4.728453e-05	0.00014863226	0.22801043	0.0029377588	0.002936298	0.0581144	0.20191	0.198142
125.184	1099.89	1100.0	30.0	20.93635	7.147802e-05	0.00016621099	0.22726884	0.003925999	0.0039237784	0.0565107	0.218172	0.214018
125.241	1099.89	1100.0	35.0	20.91663	9.887364e-05	0.00018791787	0.22661962	0.0049722404	0.0049692686	0.0549619	0.234317	0.229746
125.286	1099.89	1100.0	40.0	20.900806	0.00012812203	0.000212078	0.22610736	0.006057808	0.0060540945	0.0534545	0.250624	0.245606
125.324	1099.89	1100.0	45.0	20.887054	0.00015844704	0.00023773054	0.2256556	0.0071681626	0.0071636806	0.0519801	0.267182	0.261686
125.359	1099.89	1100.0	50.0	20.874346	0.00018935894	0.00026426747	0.2252444	0.008292005	0.008286641	0.0505323	0.284014	0.278006
125.392	1099.88	1100.0	55.0	20.862024	0.00022052875	0.00029127646	0.22486079	0.009420599	0.009414085	0.0491068	0.301112	0.294558
125.425	1099.87	1100.0	60.0	20.849619	0.00025173512	0.00031846526	0.22449487	0.01054725	0.010539086	0.0477018	0.318461	0.311321
120.568	1123.43	1125.0	0.5	21.260141	0.03586188	0.044895727	0.25428513	1.1293557e-06	1.4878121e-06	0.073678	2.48545e-06	2.19472e-06
105.899	1129.03	1125.0	0.7	28.443901	0.01816812	0.023001984	0.3915883	2.5049471e-06	2.9416346e-06	0.0854866	1.02493e-05	9.15345e-06
98.0952	1129.42	1125.0	0.8999999999999999	33.403633	0.010937647	0.013951003	0.5024591	4.354517e-06	4.8554693e-06	0.0862673	2.8503e-05	2.58383e-05
96.2879	1129.34	1125.0	1.0	34.737362	0.008843157	0.01131255	0.5337893	5.4520196e-06	5.9859603e-06	0.0860192	4.35504e-05	3.97267e-05
105.112	1127.4	1125.0	2.0	29.422632	0.0021810755	0.0028614767	0.40607327	2.2774751e-05	2.3563742e-05	0.0838288	0.000698332	0.000658319
114.11	1126.25	1125.0	3.0	25.085531	0.0009397975	0.0012965589	0.31100592	5.1269308e-05	5.214671e-05	0.078111	0.00345851	0.00329976
118.449	1125.7	1125.0	4.0	23.326921	0.00050403544	0.0007505118	0.27507803	9.025683e-05	9.1141665e-05	0.0732929	0.0103975	0.00998202
120.717	1125.42	1125.0	5.0	22.479675	0.00030366177	0.0004989976	0.25796863	0.00013912143	0.00013997706	0.0701699	0.0230977	0.0222731
122.026	1125.25	1125.0	6.0	22.012016	0.00019640094	0.0003633514	0.24882412	0.00019730387	0.00019811039	0.068118	0.0412793	0.0399584
122.845	1125.15	1125.0	7.0	21.726963	0.00013319962	0.0002824242	0.24324498	0.00026428307	0.0002650276	0.0666859	0.0625287	0.0607347
123.389	1125.08	1125.0	8.0	21.54031	9.351143e-05	0.00023069438	0.2395563	0.00033956877	0.00034024185	0.0656211	0.0837119	0.081544
123.769	1125.04	1125.0	9.0	21.41133	6.751761e-05	0.00019597518	0.2373336	0.00042269783	0.00042329193	0.0647832	0.102607	0.100176
124.045	1125.0	1125.0	10.0	21.318537	5.005363e-05	0.00017187672	0.2351937	0.0005132322	0.0005137409	0.0640915	0.118383	0.115772
124.72	1124.93	1125.0	15.0	21.092562	1.9628022e-05	0.00012257101	0.23060673	0.0010631948	0.0010632043	0.0616292	0.162881	0.15982
124.974	1124.9	1125.0	20.0	21.00772	2.3600285e-05	0.00011666157	0.22883578	0.0017444178	0.0017438458	0.0597599	0.184987	0.181584
125.104	1124.89	1125.0	25.0	20.964191	3.870079e-05	0.00012484007	0.22768599	0.0025225836	0.002521388	0.0580713	0.202333	0.198569
125.184	1124.89	1125.0	30.0	20.936937	5.884836e-05	0.00013941215	0.22695695	0.003371158	0.0033693288	0.056468	0.218629	0.214475
125.241	1124.89	1125.0	35.0	20.917229	8.16999e-05	0.00015745788	0.226321	0.0042695347	0.004267082	0.0549199	0.234807	0.230231
125.286	1124.89	1125.0	40.0	20.901419	0.00010611193	0.00017756957	0.22582065	0.0052016797	0.0051986133	0.0534133	0.251147	0.246119
125.324	1124.89	1125.0	45.0	20.887682	0.00013143082	0.00019893808	0.22537988	0.006155109	0.0061514056	0.0519399	0.267738	0.262226
125.358	1124.89	1125.0	50.0	20.87499	0.00015724402	0.00022105176	0.22497885	0.0071201217	0.007115682	0.0504931	0.284602	0.278572
125.391	1124.88	1125.0	55.0	20.862694	0.00018327739	0.00024356549	0.22460464	0.008089216	0.008083809	0.0490687	0.301735	0.29515
125.424	1124.87	1125.0	60.0	20.85031	0.0002093445	0.00026622968	0.22424732	0.00905665	0.009049838	0.0476649	0.319117	0.311938
120.515	1147.39	1150.0	0.5	21.330357	0.03085263	0.038064703	0.25451028	9.704687e-07	1.2917384e-06	0.0737189	2.47781e-06	2.18577e-06
105.87	1153.64	1150.0	0.7	28.491901	0.015550351	0.01950211	0.39172935	2.1542114e-06	2.5435963e-06	0.085478	1.02235e-05	9.14159e-06
98.0808	1154.18	1150.0	0.8999999999999999	33.43745	0.009345981	0.011828272	0.5024031	3.7471598e-06	4.1912376e-06	0.0862537	2.8445e-05	2.58332e-05
96.2791	1154.13	1150.0	1.0	34.765553	0.0075525655	0.009591273	0.5336172	4.6925848e-06	5.1644524e-06	0.0860058	4.34703e-05	3.97314e-05
105.121	1152.33	1150.0	2.0	29.426533	0.0018588272	0.0024260792	0.40552828	1.9611492e-05	2.0296391e-05	0.0838082	0.000697904	0.000659071
114.116	1151.21	1150.0	3.0	25.08691	0.0008003196	0.0010992659	0.31053463	4.414395e-05	4.4902103e-05	0.0780796	0.0034583	0.00330425
118.454	1150.68	1150.0	4.0	23.327864	0.00042901537	0.00063629233	0.27465105	7.7707155e-05	7.8471014e-05	0.0732568	0.0104004	0.0099967
120.72	1150.4	1150.0	5.0	22.480457	0.00025833203	0.0004230314	0.25756666	0.00011977209	0.00012051112	0.0701319	0.0231107	0.022308
