m_h	m_H	m_A	tb	xs_gg_h	xs_gg_H	xs_gg_A	xs_bb_h	xs_bb_H	xs_bb_A	br_h_tautau	br_H_tautau	br_A_tautau
124.707	719.912	720.0	15.0	47.785225	0.0035044297	0.012164478	0.5769535	0.086500384	0.08651662	0.0629827	0.156527	0.153119
124.968	719.866	720.0	20.0	47.61528	0.0044739777	0.012116767	0.57133996	0.14196591	0.14190131	0.061117	0.177291	0.173815
125.102	719.847	720.0	25.0	47.52775	0.0064772526	0.013472865	0.5677396	0.20532408	0.205171	0.0594213	0.193798	0.190092
125.185	719.838	720.0	30.0	47.47249	0.008971345	0.015484915	0.5649284	0.274415	0.27416912	0.057803	0.209392	0.205397
125.246	719.833	720.0	35.0	47.432262	0.011738512	0.017859885	0.5626528	0.34756145	0.34722057	0.0562335	0.224911	0.220597
125.293	719.831	720.0	40.0	47.39976	0.014667772	0.020450862	0.5606056	0.4234578	0.42302057	0.0547007	0.240606	0.235951
125.334	719.829	720.0	45.0	47.371292	0.017692601	0.02317241	0.5587316	0.5010869	0.50055057	0.0531969	0.256556	0.251541
125.372	719.826	720.0	50.0	47.344788	0.020767914	0.025968919	0.5570095	0.5796571	0.57901514	0.0517167	0.272779	0.267386
125.408	719.821	720.0	55.0	47.318924	0.023862896	0.028801806	0.5554225	0.6585543	0.657793	0.0502562	0.28927	0.28348
125.443	719.812	720.0	60.0	47.29274	0.026955824	0.031643823	0.55395705	0.73730594	0.7364001	0.0488139	0.306008	0.299803
121.425	749.117	730.0	0.5	43.769306	2.2017665	3.9472141	0.5992827	6.7997215e-05	0.00011437855	0.0735176	2.64909e-06	2.43893e-06
106.415	743.194	730.0	0.7	59.62576	1.2433189	2.0223475	0.9007155	0.00017140635	0.00022489132	0.0859058	1.11609e-05	9.59102e-06
98.3103	740.315	730.0	0.8999999999999999	70.12927	0.77838707	1.2264985	1.1466495	0.00030901647	0.0003703329	0.086709	3.10301e-05	2.64366e-05
96.3857	739.373	730.0	1.0	73.07318	0.6369761	0.9944883	1.2188683	0.0003905325	0.0004562399	0.0864459	4.73157e-05	4.03676e-05
104.841	734.292	730.0	2.0	64.09767	0.16622181	0.25132504	0.9699861	0.0016888487	0.001791944	0.0844768	0.000739198	0.000653717
113.907	732.199	730.0	3.0	55.71668	0.0733957	0.11372916	0.76095265	0.003846074	0.0039639	0.0790899	0.00360293	0.00325904
118.313	731.244	730.0	4.0	52.242466	0.040075053	0.06574579	0.67879254	0.0068064537	0.006927041	0.0744224	0.0107123	0.00982713
120.623	730.752	730.0	5.0	50.561993	0.024607858	0.04366794	0.6409658	0.010520047	0.010637937	0.0713637	0.0235483	0.0218548
121.958	730.47	730.0	6.0	49.62924	0.016306773	0.03178603	0.6197402	0.014943079	0.015055365	0.0693438	0.0416227	0.0390571
122.793	730.296	730.0	7.0	49.059402	0.011424686	0.024719948	0.606648	0.020035407	0.020140264	0.0679304	0.0623653	0.0591234
123.348	730.181	730.0	8.0	48.68598	0.008378338	0.020226	0.59802	0.025759509	0.02585564	0.066878	0.0826884	0.0790803
123.736	730.102	730.0	9.0	48.42732	0.006407928	0.017234046	0.5919916	0.032080054	0.032166447	0.0660491	0.100562	0.0968421
124.018	730.046	730.0	10.0	48.240566	0.0051100473	0.015179382	0.58750886	0.038963664	0.039039478	0.0653643	0.115334	0.111645
124.708	729.913	730.0	15.0	47.787518	0.0031655107	0.011222008	0.5756497	0.08077862	0.080792084	0.0629203	0.156713	0.153322
124.968	729.868	730.0	20.0	47.617435	0.004042726	0.011159864	0.5701001	0.13257268	0.13251267	0.0610542	0.17753	0.174056
125.102	729.849	730.0	25.0	47.52982	0.005874648	0.012390979	0.5665558	0.19173698	0.1915966	0.0593588	0.194067	0.190356
125.185	729.84	730.0	30.0	47.474506	0.0081589585	0.014225617	0.5637952	0.2562546	0.25602993	0.0577412	0.209684	0.205681
125.245	729.835	730.0	35.0	47.434265	0.010694671	0.01639418	0.56156707	0.32455933	0.32424846	0.0561727	0.225223	0.220898
125.293	729.833	730.0	40.0	47.40172	0.013379367	0.018761449	0.55956316	0.395432	0.3950337	0.0546411	0.240938	0.236269
125.334	729.831	730.0	45.0	47.373226	0.01615166	0.02124907	0.55772936	0.4679227	0.4674345	0.0531387	0.256908	0.251875
125.371	729.828	730.0	50.0	47.346706	0.018970694	0.023805477	0.5560438	0.54129213	0.54070795	0.05166	0.273152	0.267735
125.407	729.823	730.0	55.0	47.320827	0.021807753	0.026395625	0.55448973	0.61496705	0.6142741	0.0502012	0.289662	0.283844
125.443	729.814	730.0	60.0	47.294636	0.024642881	0.028994353	0.55305487	0.688506	0.6876807	0.0487607	0.30642	0.300181
121.394	758.409	740.0	0.5	43.949207	2.0630443	3.6448963	0.5992426	6.472329e-05	0.00010618415	0.0735143	2.64301e-06	2.42838e-06
106.398	752.855	740.0	0.7	59.73977	1.1604633	1.8674701	0.9003546	0.00016163061	0.00020945995	0.0858842	1.11125e-05	9.56828e-06
98.3057	750.09	740.0	0.8999999999999999	70.21891	0.7254289	1.1325805	1.1458539	0.00029052375	0.00034539876	0.0866885	3.08835e-05	2.63955e-05
96.3845	749.178	740.0	1.0	73.136604	0.5933483	0.9183413	1.2178332	0.0003668402	0.0004256953	0.0864263	4.70912e-05	4.03145e-05
104.853	744.218	740.0	2.0	64.11235	0.15444688	0.23209952	0.9681072	0.0015814152	0.0016741921	0.0844472	0.000736324	0.000653391
113.916	742.162	740.0	3.0	55.72371	0.06811081	0.10504202	0.7592878	0.0035982388	0.0037043493	0.0790452	0.00359146	0.00325811
118.319	741.222	740.0	4.0	52.24727	0.037152346	0.06073281	0.6772569	0.00636545	0.006474037	0.0743706	0.010684	0.00982576
120.627	740.738	740.0	5.0	50.56583	0.022788253	0.040344756	0.63949704	0.009836545	0.009942662	0.0713088	0.0234992	0.0218555
121.96	740.461	740.0	6.0	49.63253	0.015080995	0.029371165	0.6183179	0.013970682	0.014071688	0.0692873	0.0415613	0.0390667
122.795	740.29	740.0	7.0	49.06237	0.010548405	0.022844618	0.60525817	0.018730365	0.01882461	0.0678729	0.0623116	0.0591513
123.35	740.177	740.0	8.0	48.688755	0.0077192397	0.018692816	0.5966565	0.02408054	0.024166843	0.0668199	0.0826624	0.0791345
123.738	740.1	740.0	9.0	48.429913	0.005888522	0.015927862	0.5906495	0.029988194	0.030065631	0.0659905	0.100574	0.0969259
124.019	740.044	740.0	10.0	48.243053	0.0046819127	0.014028264	0.5861855	0.03642213	0.03648994	0.0653053	0.115388	0.111757
124.708	739.913	740.0	15.0	47.78971	0.0028626586	0.010360476	0.5744018	0.07550554	0.07551662	0.0628603	0.156897	0.153522
124.968	739.869	740.0	20.0	47.619495	0.003656999	0.010286793	0.5689133	0.12391624	0.12386047	0.0609941	0.177766	0.174294
125.102	739.85	740.0	25.0	47.531803	0.0053337673	0.011405537	0.56542265	0.1792158	0.17908691	0.0592989	0.194331	0.190617
125.185	739.841	740.0	30.0	47.476444	0.0074278186	0.013080166	0.5627105	0.23951904	0.23931351	0.0576819	0.209971	0.205961
125.245	739.837	740.0	35.0	47.43617	0.009753643	0.015062229	0.5605277	0.30336204	0.3030782	0.0561143	0.225531	0.221195
125.293	739.835	740.0	40.0	47.4036	0.0122164	0.017227285	0.5585653	0.3696052	0.36924198	0.0545839	0.241266	0.236582
125.334	739.833	740.0	45.0	47.375084	0.014759515	0.019503113	0.5567699	0.43736073	0.43691587	0.0530829	0.257256	0.252204
125.371	739.831	740.0	50.0	47.348553	0.017345933	0.021842396	0.55511934	0.5059376	0.5054055	0.0516057	0.273519	0.268079
125.406	739.825	740.0	55.0	47.32266	0.019948917	0.024212997	0.55359685	0.57479995	0.57416856	0.0501485	0.290048	0.284202
125.442	739.816	740.0	60.0	47.29646	0.022550361	0.02659235	0.5521911	0.6435353	0.6427826	0.0487097	0.306825	0.300553
121.403	767.775	750.0	0.5	44.091915	1.9330629	3.3685393	0.59862906	6.156364e-05	9.868911e-05	0.0734561	2.63647e-06	2.41823e-06
106.393	762.529	750.0	0.7	59.84351	1.0836313	1.7258903	0.899872	0.000152375	0.0001952891	0.0858593	1.10663e-05	9.54669e-06
98.305	759.871	750.0	0.8999999999999999	70.30031	0.6764186	1.0467238	1.1449821	0.0002730451	0.00032246	0.0866686	3.07452e-05	2.6357e-05
96.3873	758.99	750.0	1.0	73.19056	0.55299777	0.8487294	1.2166911	0.00034450495	0.00039757972	0.0864075	4.68799e-05	4.02651e-05
104.866	754.145	750.0	2.0	64.12592	0.14359155	0.214522	0.9662932	0.0014814066	0.0015656075	0.0844185	0.000733647	0.000653115
113.925	752.125	750.0	3.0	55.730247	0.06324698	0.09709804	0.75768787	0.003368539	0.0034649216	0.0790021	0.00358084	0.00325739
118.325	751.202	750.0	4.0	52.25177	0.03446625	0.05614753	0.67578363	0.0059575005	0.006056103	0.0743207	0.010658	0.009825
120.631	750.725	750.0	5.0	50.56944	0.021118553	0.037304234	0.63808876	0.009204888	0.0093011735	0.0712559	0.0234543	0.0218574
121.963	750.453	750.0	6.0	49.63565	0.013958307	0.027161116	0.61695486	0.013072534	0.013164082	0.069233	0.0415058	0.0390779
122.797	750.285	750.0	7.0	49.065186	0.009747478	0.02112791	0.6039265	0.017525384	0.017610675	0.0678177	0.0622643	0.059181
123.352	750.174	750.0	8.0	48.691376	0.00711851	0.017289145	0.5953502	0.02253065	0.022608597	0.066764	0.0826424	0.0791902
123.739	750.097	750.0	9.0	48.432392	0.005416563	0.014731722	0.5893639	0.02805745	0.028127203	0.0659342	0.100592	0.0970106
124.02	750.042	750.0	10.0	48.245426	0.004294136	0.012974154	0.58491796	0.0340766	0.034137458	0.0652487	0.115445	0.111869
124.709	749.914	750.0	15.0	47.791813	0.0025915634	0.009572301	0.57320666	0.07063982	0.07064881	0.0628028	0.15708	0.153721
124.968	749.87	750.0	20.0	47.621475	0.0033114825	0.009489533	0.56777674	0.11592879	0.11587684	0.0609363	0.177998	0.174528
125.102	749.852	750.0	25.0	47.533714	0.0048477408	0.0105072	0.56433755	0.16766244	0.16754384	0.0592414	0.194592	0.190875
125.185	749.843	750.0	30.0	47.47831	0.006768939	0.012037242	0.5616717	0.22407715	0.22388877	0.057625	0.210254	0.206237
125.245	749.839	750.0	35.0	47.438007	0.008904062	0.013850598	0.55953234	0.28380337	0.2835437	0.0560584	0.225835	0.221488
125.292	749.837	750.0	40.0	47.405415	0.011165346	0.01583272	0.5576097	0.34577498	0.34544313	0.054529	0.241589	0.236891
125.333	749.835	750.0	45.0	47.37688	0.013500389	0.01791675	0.55585104	0.40916145	0.40875533	0.0530293	0.257598	0.252528
125.37	749.833	750.0	50.0	47.350334	0.01587545	0.0200594	0.55423397	0.47331634	0.47283065	0.0515536	0.27388	0.268418
125.406	749.828	750.0	55.0	47.324436	0.018265923	0.022231545	0.55274177	0.53773826	0.5371618	0.0500979	0.290428	0.284556
125.441	749.818	750.0	60.0	47.29823	0.020654999	0.024411	0.551364	0.6020414	0.60135365	0.0486608	0.307225	0.30092
121.383	777.128	760.0	0.5	44.25376	1.812236	3.115604	0.5985014	5.857174e-05	9.171924e-05	0.0734394	2.63057e-06	2.40846e-06
106.381	772.209	760.0	0.7	59.94952	1.0123591	1.5963087	0.8995517	0.00014370662	0.00018205968	0.085838	1.10228e-05	9.52616e-06
98.3019	769.657	760.0	0.8999999999999999	70.38008	0.6310345	0.96814305	1.144206	0.0002567503	0.0003010076	0.0866495	3.06151e-05	2.6321e-05
96.3874	768.805	760.0	1.0	73.24538	0.51565605	0.78501636	1.2156893	0.00032368363	0.0003712721	0.0863893	4.66812e-05	4.02194e-05
104.878	764.075	760.0	2.0	64.13931	0.13357946	0.1984323	0.964562	0.0013879015	0.0014638269	0.0843911	0.000731153	0.000652884
113.934	762.09	760.0	3.0	55.736656	0.058768608	0.08982509	0.75615716	0.0031534284	0.0032404207	0.0789607	0.003571	0.00325689
118.331	761.181	760.0	4.0	52.256123	0.031996496	0.05194861	0.67437226	0.0055751875	0.005664178	0.0742728	0.010634	0.00982482
120.635	760.713	760.0	5.0	50.572918	0.019585768	0.034519147	0.6367393	0.008612714	0.008699574	0.0712052	0.0234132	0.0218604
121.966	760.445	760.0	6.0	49.638653	0.012929428	0.02513622	0.61564887	0.012230362	0.012312886	0.0691808	0.0414557	0.0390906
122.799	760.279	760.0	7.0	49.06789	0.009014939	0.019554699	0.6026503	0.016395362	0.016472166	0.0677646	0.0622231	0.0592123
123.353	760.17	760.0	8.0	48.693882	0.0065705855	0.016002584	0.5940983	0.021077061	0.021147152	0.0667104	0.0826279	0.0792472
123.74	760.095	760.0	9.0	48.434765	0.0049874214	0.013635235	0.58813167	0.026246574	0.02630918	0.0658802	0.100614	0.097096
124.021	760.041	760.0	10.0	48.2477	0.003942607	0.01200786	0.5837031	0.031876612	0.031931087	0.0651943	0.115505	0.111982
124.709	759.914	760.0	15.0	47.79382	0.0023486454	0.008850537	0.5720611	0.06607672	0.06608329	0.0627475	0.157262	0.153917
124.968	759.872	760.0	20.0	47.623363	0.0030015612	0.008760745	0.5666873	0.10843881	0.10838893	0.0608809	0.178227	0.174759
125.102	759.854	760.0	25.0	47.535538	0.0044102306	0.009687358	0.5632972	0.15682907	0.15671751	0.0591862	0.194849	0.191128
125.185	759.845	760.0	30.0	47.480114	0.0061745327	0.011086719	0.5606758	0.20959789	0.20942172	0.0575704	0.210533	0.206509
125.245	759.841	760.0	35.0	47.439762	0.008136281	0.012747282	0.5585781	0.26546416	0.26522207	0.0560046	0.226133	0.221777
125.292	759.839	760.0	40.0	47.407146	0.010214359	0.014563663	0.55669343	0.32343072	0.32312188	0.0544764	0.241907	0.237195
125.333	759.838	760.0	45.0	47.3786	0.012360451	0.016473897	0.5549701	0.38272068	0.38234317	0.0529779	0.257935	0.252847
125.37	759.835	760.0	50.0	47.352043	0.014543221	0.018438289	0.5533851	0.44272947	0.4422783	0.0515035	0.274236	0.268752
125.405	759.83	760.0	55.0	47.326138	0.016740367	0.02043004	0.5519219	0.5029883	0.50245273	0.0500494	0.290803	0.284904
125.441	759.82	760.0	60.0	47.299927	0.01893629	0.022428855	0.5505709	0.5631362	0.5624968	0.0486139	0.307618	0.301282
121.37	786.514	770.0	0.5	44.400013	1.6993153	2.8839447	0.5981953	5.5711134e-05	8.532929e-05	0.0734155	2.62474e-06	2.39904e-06
106.369	781.896	770.0	0.7	60.04762	0.9461931	1.4776258	0.8991525	0.00013558449	0.00016987928	0.0858173	1.09814e-05	9.50663e-06
98.2976	779.449	770.0	0.8999999999999999	70.45739	0.58898026	0.89617026	1.143491	0.0002415609	0.0002812187	0.0866313	3.04923e-05	2.62873e-05
96.3881	778.626	770.0	1.0	73.29632	0.4810753	0.72666067	1.214707	0.00030429888	0.0003469905	0.0863719	4.64941e-05	4.01769e-05
104.889	774.007	770.0	2.0	64.1521	0.12433805	0.1836937	0.96289843	0.0013012075	0.0013697069	0.0843646	0.000728826	0.000652695
113.942	772.056	770.0	3.0	55.74267	0.05464174	0.08316181	0.7546856	0.0029541836	0.003032742	0.0789208	0.00356189	0.00325658
118.336	771.162	770.0	4.0	52.260277	0.029723614	0.04810077	0.6730179	0.005221215	0.005301574	0.0742267	0.0106118	0.00982516
120.638	770.701	770.0	5.0	50.57623	0.018177282	0.031966265	0.63544464	0.008064548	0.008142947	0.0711564	0.0233756	0.0218644
121.969	770.437	770.0	6.0	49.64151	0.011985559	0.023279732	0.6143959	0.011450863	0.011525296	0.0691306	0.0414105	0.0391047
122.801	770.274	770.0	7.0	49.070473	0.008344238	0.018112095	0.60142624	0.01534951	0.015418714	0.0677136	0.0621874	0.0592451
123.355	770.166	770.0	8.0	48.696278	0.0060702274	0.014822568	0.5928976	0.019731803	0.019794874	0.0666588	0.0826186	0.0793054
123.741	770.092	770.0	9.0	48.43703	0.0045966194	0.012629474	0.58694994	0.02457071	0.02462694	0.0658282	0.100641	0.097182
124.022	770.039	770.0	10.0	48.24987	0.0036235242	0.01112143	0.58253795	0.02984069	0.029889492	0.065142	0.115568	0.112094
124.709	769.915	770.0	15.0	47.795742	0.0021307343	0.008189087	0.5709625	0.06185363	0.06185866	0.0626944	0.157442	0.15411
124.969	769.873	770.0	20.0	47.62518	0.0027232922	0.008094042	0.5656425	0.10150662	0.10146009	0.0608276	0.178454	0.174988
125.102	769.855	770.0	25.0	47.537285	0.0040160865	0.008938528	0.56229955	0.14680234	0.14669944	0.0591332	0.195102	0.191378
125.185	769.847	770.0	30.0	47.481823	0.0056376457	0.010219594	0.5597207	0.1961966	0.19603474	0.057518	0.210808	0.206777
125.244	769.843	770.0	35.0	47.44145	0.0074417144	0.011741651	0.55766284	0.24849024	0.24826828	0.055953	0.226428	0.222061
125.292	769.841	770.0	40.0	47.408813	0.009353063	0.013407669	0.5558146	0.30274987	0.30246705	0.0544258	0.242221	0.237495
125.332	769.84	770.0	45.0	47.380253	0.011327229	0.015160215	0.55412513	0.35824832	0.35790285	0.0529285	0.258267	0.253162
125.369	769.837	770.0	50.0	47.353687	0.013334907	0.016963193	0.5525709	0.4144196	0.41400686	0.0514555	0.274587	0.269082
125.405	769.832	770.0	55.0	47.327778	0.015356081	0.01879085	0.5511355	0.4708249	0.4703349	0.0500027	0.291173	0.285247
125.44	769.822	770.0	60.0	47.301563	0.017376184	0.020625712	0.54981023	0.5271265	0.5265409	0.0485687	0.308006	0.301638
121.341	795.881	780.0	0.5	44.55354	1.5943629	2.6715553	0.59814036	5.300153e-05	7.947227e-05	0.0734157	2.61933e-06	2.38996e-06
106.353	791.59	780.0	0.7	60.15125	0.8847657	1.3688138	0.898981	0.00012797787	0.00015866585	0.0857994	1.09423e-05	9.48802e-06
98.2922	789.246	780.0	0.8999999999999999	70.533356	0.5499994	0.8301827	1.1428577	0.00022739815	0.00026296545	0.0866138	3.03765e-05	2.62557e-05
96.3863	788.452	780.0	1.0	73.34813	0.4490394	0.6731574	1.2138516	0.0002862479	0.0003245802	0.0863551	4.63179e-05	4.01375e-05
104.899	783.94	780.0	2.0	64.16473	0.11580206	0.17017911	0.96130913	0.0012208183	0.0012826731	0.0843393	0.000726655	0.000652544
113.95	782.022	780.0	3.0	55.748573	0.050835755	0.07705086	0.75327593	0.0027696246	0.0028406286	0.0788826	0.00355343	0.00325644
118.341	781.143	780.0	4.0	52.264294	0.02763006	0.044571176	0.6717189	0.0048934757	0.0049661025	0.0741825	0.0105914	0.00982598
120.642	780.689	780.0	5.0	50.579433	0.016881745	0.029624054	0.63420284	0.007557115	0.0076279407	0.0711095	0.0233413	0.0218693
121.971	780.429	780.0	6.0	49.644257	0.011118734	0.021576094	0.61319375	0.010729377	0.010796572	0.0690823	0.0413699	0.0391201
122.803	780.269	780.0	7.0	49.07295	0.007729504	0.016787972	0.6002517	0.014381566	0.014443979	0.0676646	0.0621567	0.0592792
123.356	780.163	780.0	8.0	48.698578	0.005612722	0.013739325	0.5917455	0.018486818	0.018543623	0.0666092	0.0826139	0.0793646
123.742	780.09	780.0	9.0	48.4392	0.0042403545	0.011706214	0.585816	0.023019817	0.023070369	0.0657782	0.100671	0.0972685
124.023	780.038	780.0	10.0	48.251953	0.0033335045	0.010307619	0.5814199	0.027956635	0.028000398	0.0650917	0.115634	0.112207
124.71	779.915	780.0	15.0	47.79758	0.0019349795	0.007582432	0.56990814	0.05794578	0.057949536	0.0626434	0.157621	0.154302
124.969	779.874	780.0	20.0	47.626904	0.00247313	0.0074836	0.5646397	0.09509204	0.095048666	0.0607764	0.178677	0.175213
125.102	779.857	780.0	25.0	47.538956	0.0036605315	0.008253905	0.56134176	0.13752437	0.13742949	0.0590822	0.195352	0.191625
125.185	779.849	780.0	30.0	47.48346	0.005152199	0.009427818	0.558804	0.18379614	0.18364742	0.0574675	0.211079	0.207041
125.244	779.845	780.0	35.0	47.443058	0.00681262	0.01082418	0.5567843	0.23278405	0.23258048	0.0559034	0.226718	0.222341
125.291	779.843	780.0	40.0	47.410408	0.008572103	0.012353568	0.5549711	0.28361365	0.28335458	0.0543771	0.24253	0.237791
125.332	779.842	780.0	45.0	47.381832	0.01038952	0.013962973	0.553314	0.33560374	0.33528757	0.052881	0.258595	0.253472
125.369	779.839	780.0	50.0	47.355263	0.012237812	0.015618942	0.55178934	0.38822415	0.3878465	0.0514093	0.274933	0.269406
125.404	779.834	780.0	55.0	47.329346	0.014098569	0.0172979	0.5503806	0.44106382	0.44061533	0.0499579	0.291537	0.285585
125.439	779.824	780.0	60.0	47.30313	0.015958527	0.018983431	0.54907995	0.49380636	0.4932698	0.0485254	0.308389	0.30199
121.337	805.275	790.0	0.5	44.688354	1.4963503	2.4766483	0.59783536	5.0403483e-05	7.41012e-05	0.0733819	2.61374e-06	2.38119e-06
106.345	801.292	790.0	0.7	60.242207	0.82768	1.2689576	0.8986099	0.00012083143	0.00014833735	0.0857794	1.0905e-05	9.47028e-06
98.2906	799.049	790.0	0.8999999999999999	70.60237	0.51384276	0.7696254	1.1421465	0.00021417988	0.00024612	0.0865967	3.02667e-05	2.62261e-05
96.3872	798.282	790.0	1.0	73.392845	0.4193429	0.62405676	1.2129304	0.00026942292	0.0003038863	0.086339	4.61514e-05	4.01009e-05
104.91	793.875	790.0	2.0	64.17631	0.1079137	0.1577755	0.9597683	0.0011462246	0.001202151	0.0843147	0.000724627	0.000652429
113.957	791.99	790.0	3.0	55.75406	0.04732409	0.07144126	0.7519178	0.0025985672	0.0026628235	0.0788455	0.00354559	0.00325646
118.346	791.124	790.0	4.0	52.268047	0.025700638	0.041330498	0.6704692	0.004589856	0.0046555772	0.0741397	0.0105726	0.00982723
120.645	790.677	790.0	5.0	50.58245	0.015689304	0.027473101	0.6330091	0.007087139	0.0071512023	0.0710642	0.0233099	0.021875
121.974	790.422	790.0	6.0	49.64686	0.010322158	0.020011274	0.61203885	0.010061238	0.010121973	0.0690358	0.0413334	0.0391367
122.805	790.264	790.0	7.0	49.075302	0.007165678	0.015571525	0.59912354	0.013485265	0.013541624	0.0676173	0.0621307	0.0593146
123.357	790.16	790.0	8.0	48.700768	0.0051940633	0.01274407	0.5906389	0.017334046	0.017385272	0.0665615	0.0826135	0.0794248
123.744	790.088	790.0	9.0	48.44128	0.003915314	0.010857942	0.58472705	0.021583846	0.021629352	0.0657301	0.100704	0.0973554
124.024	790.037	790.0	10.0	48.25394	0.0030696823	0.009559971	0.5803463	0.026212238	0.026251532	0.0650434	0.115701	0.112319
124.71	789.916	790.0	15.0	47.799347	0.0017589356	0.0070255795	0.56889594	0.054327846	0.05433053	0.0625942	0.157798	0.154491
124.969	789.875	790.0	20.0	47.628574	0.002248021	0.0069241785	0.5636771	0.08915348	0.08911305	0.0607271	0.178898	0.175435
125.102	789.858	790.0	25.0	47.540592	0.0033394524	0.0076274057	0.5604224	0.12893496	0.12884744	0.0590332	0.195598	0.191868
125.184	789.85	790.0	30.0	47.485043	0.004712924	0.008704101	0.55792385	0.17231607	0.17217934	0.0574191	0.211346	0.207301
125.244	789.847	790.0	35.0	47.44462	0.0062422045	0.0099863615	0.5559409	0.21824364	0.21805681	0.0558557	0.227004	0.222618
125.291	789.845	790.0	40.0	47.41195	0.007863278	0.011391505	0.5541613	0.2658979	0.26566038	0.0543304	0.242834	0.238082
125.331	789.844	790.0	45.0	47.383366	0.009537637	0.012870742	0.5525353	0.3146401	0.31435043	0.0528354	0.258918	0.253779
125.368	789.841	790.0	50.0	47.35679	0.011240587	0.01439307	0.5510389	0.36397326	0.36362737	0.0513648	0.275274	0.269727
125.403	789.836	790.0	55.0	47.330875	0.012955116	0.015936643	0.5496559	0.41351196	0.41310108	0.0499148	0.291896	0.285919
125.439	789.826	790.0	60.0	47.304657	0.014668937	0.017486647	0.5483788	0.46295965	0.46246758	0.0484837	0.308766	0.302336
121.317	814.667	800.0	0.5	44.828762	1.4049549	2.297622	0.59773964	4.7927326e-05	6.916905e-05	0.0733731	2.60854e-06	2.37271e-06
106.332	811.0	800.0	0.7	60.33689	0.7746228	1.1772366	0.89841527	0.00011406306	0.00013881175	0.0857622	1.08696e-05	9.45336e-06
98.2853	808.855	800.0	0.8999999999999999	70.67198	0.48028946	0.7140011	1.1415544	0.00020169975	0.00023055456	0.0865805	3.01631e-05	2.61984e-05
96.3856	808.116	800.0	1.0	73.4389	0.39179945	0.57895553	1.212135	0.00025356823	0.000284754	0.0863234	4.59944e-05	4.0067e-05
104.92	803.812	800.0	2.0	64.18772	0.10061812	0.146381	0.9582934	0.0010765891	0.0011275663	0.0842911	0.000722732	0.000652347
113.964	801.958	800.0	3.0	55.759438	0.04408104	0.06628726	0.75061506	0.0024394428	0.002498071	0.07881	0.00353832	0.00325663
118.351	801.106	800.0	4.0	52.27171	0.023920853	0.03835247	0.6692697	0.004307861	0.0043678107	0.0740986	0.0105553	0.00982888
120.648	800.666	800.0	5.0	50.585358	0.014590735	0.025496062	0.63186246	0.0066509848	0.006709378	0.0710207	0.0232813	0.0218815
121.976	800.415	800.0	6.0	49.64936	0.009589415	0.018572735	0.6109294	0.009441462	0.009496761	0.068991	0.0413008	0.0391543
122.806	800.259	800.0	7.0	49.077568	0.0066479533	0.014453001	0.59803975	0.012654079	0.012705312	0.0675718	0.0621091	0.0593509
123.359	800.156	800.0	8.0	48.702873	0.0048105293	0.011828937	0.5895759	0.016265217	0.016311686	0.0665155	0.082617	0.0794857
123.745	800.086	800.0	9.0	48.443268	0.0036183067	0.0100779	0.58368087	0.020252611	0.020293774	0.0656838	0.10074	0.0974427
124.025	800.035	800.0	10.0	48.255848	0.002829399	0.00887249	0.5793148	0.024595222	0.02463062	0.0649968	0.115771	0.112431
124.71	799.916	800.0	15.0	47.801037	0.0016004188	0.0065139863	0.5679233	0.05097448	0.050976258	0.062547	0.157974	0.154678
124.969	799.876	800.0	20.0	47.630165	0.0020452288	0.0064110593	0.562752	0.08364933	0.083611585	0.0606797	0.179116	0.175654
125.102	799.86	800.0	25.0	47.54213	0.0030492793	0.0070536295	0.55953884	0.12097398	0.12089309	0.058986	0.195841	0.192108
125.184	799.852	800.0	30.0	47.486553	0.004314729	0.008041991	0.5570781	0.16167599	0.16155005	0.0573724	0.211609	0.207558
125.244	799.849	800.0	35.0	47.446106	0.005724456	0.009220481	0.5551303	0.2047672	0.20459542	0.0558097	0.227286	0.22289
125.291	799.847	800.0	40.0	47.413425	0.0072191153	0.010512665	0.553383	0.24947841	0.24926032	0.0542854	0.243135	0.23837
125.331	799.846	800.0	45.0	47.38484	0.008762992	0.011873606	0.55178696	0.29521045	0.29494464	0.0527914	0.259236	0.254081
125.368	799.843	800.0	50.0	47.358257	0.01033334	0.013273988	0.5503179	0.3414969	0.3411796	0.0513221	0.27561	0.270042
125.403	799.838	800.0	55.0	47.332336	0.011914326	0.014694461	0.5489593	0.38797626	0.38759923	0.0498733	0.29225	0.286248
125.438	799.828	800.0	60.0	47.306126	0.013494732	0.016120782	0.5477051	0.43437025	0.43391824	0.0484435	0.309138	0.302678
121.298	824.671	810.0	0.5	44.963207	1.3142062	2.1330564	0.59762734	4.541652e-05	6.455546e-05	0.0733626	2.6027e-06	2.36452e-06
106.319	820.715	810.0	0.7	60.426834	0.72527874	1.0929236	0.89819634	0.00010770896	0.0001298795	0.0857455	1.08358e-05	9.4372e-06
98.2802	818.667	810.0	0.8999999999999999	70.73946	0.4491344	0.66286886	1.1410004	0.00019001805	0.00021594307	0.0865649	3.0065e-05	2.61723e-05
96.3844	817.954	810.0	1.0	73.48169	0.36623788	0.53749627	1.2113527	0.00023872912	0.0002667885	0.0863084	4.58459e-05	4.00356e-05
104.93	813.751	810.0	2.0	64.1988	0.093866356	0.13590565	0.956877	0.0010112824	0.0010574571	0.0842684	0.00072096	0.000652296
