mh   ctt_W   cbb_W   cvv_W   ctv_W   cbv_W   ctb_W
128  0.0  0.0  0.124176287  0.000622083  0.0  0.0  0.12479837
129  0.0  0.0  0.120675356  0.00060393  0.0  0.0  0.121279286
130  0.0  0.0  0.11730484  0.000589498  0.0  0.0  0.117894338
131  0.0  0.0  0.114018426  0.000572386  0.0  0.0  0.114590812
132  0.0  0.0  0.110847383  0.00055941  0.0  0.0  0.111406793
133  0.0  0.0  0.107781588  0.000544554  0.0  0.0  0.108326142
134  0.0  0.0  0.10480428  0.000529929  0.0  0.0  0.105334209
135  0.0  0.0  0.101921653  0.000515345  0.0  0.0  0.102436998
136  0.0  0.0  0.099136034  0.000502171  0.0  0.0  0.099638205
137  0.0  0.0  0.0964287553  0.0004886903  0.0  0.0  0.0969174456
138  0.0  0.0  0.0938079601  0.0004767463  0.0  0.0  0.0942847064
139  0.0  0.0  0.0912755454  0.0004642503  0.0  0.0  0.0917397957
140  0.0  0.0  0.0888296014  0.0004522533  0.0  0.0  0.0892818547
141  0.0  0.0  0.0864341969  0.0004399177  0.0  0.0  0.0868741146
142  0.0  0.0  0.0841211202  0.0004287582  0.0  0.0  0.0845498784
143  0.0  0.0  0.0818848007  0.0004188035  0.0  0.0  0.0823036042
144  0.0  0.0  0.0797098793  0.0004070057  0.0  0.0  0.080116885
145  0.0  0.0  0.0776013177  0.0003978221  0.0  0.0  0.0779991398
146  0.0  0.0  0.0755582202  0.000386201  0.0  0.0  0.0759444212
147  0.0  0.0  0.0735723454  0.000377378  0.0  0.0  0.0739497234
148  0.0  0.0  0.0716462616  0.0003675438  0.0  0.0  0.0720138054
149  0.0  0.0  0.0697790212  0.0003590064  0.0  0.0  0.0701380276
150  0.0  0.0  0.0679715856  0.0003497696  0.0  0.0  0.0683213552
151  0.0  0.0  0.0662094208  0.0003410243  0.0  0.0  0.0665504451
152  0.0  0.0  0.0645030379  0.0003317305  0.0  0.0  0.0648347684
153  0.0  0.0  0.0628452972  0.0003243852  0.0  0.0  0.0631696824
154  0.0  0.0  0.0612381748  0.0003157148  0.0  0.0  0.0615538896
155  0.0  0.0  0.0596770138  0.0003087849  0.0  0.0  0.0599857987
156  0.0  0.0  0.0581562763  0.0003010209  0.0  0.0  0.0584572972
157  0.0  0.0  0.0566806883  0.0002934375  0.0  0.0  0.0569741258
158  0.0  0.0  0.0552464992  0.0002860274  0.0  0.0  0.0555325266
159  0.0  0.0  0.0538619473  0.0002792161  0.0  0.0  0.0541411634
160  0.0  0.0  0.0525089808  0.0002722328  0.0  0.0  0.0527812136
161  0.0  0.0  0.0512004162  0.0002654147  0.0  0.0  0.0514658309
162  0.0  0.0  0.0499251264  0.000259124  0.0  0.0  0.0501842504
163  0.0  0.0  0.0486839598  0.0002523878  0.0  0.0  0.0489363476
164  0.0  0.0  0.0474780795  0.0002464038  0.0  0.0  0.0477244833
