#m0                  CPMix_htt^2         dCPMix_htt^2        CPMix_hbb^2         dCPMix_hbb^2        CPMix_htt*hbb       dCPMix_htt*hbb      CPMix_hvv^2         dCPMix_hvv^2        CPMix_hvv*htt       dCPMix_hvv*htt      CPMix_hvv*hbb       dCPMix_hvv*hbb      CPMix_att^2         dCPMix_att^2        CPMix_att*htt       dCPMix_att*htt      CPMix_att*hbb       dCPMix_att*hbb      CPMix_att*hvv       dCPMix_att*hvv      CPMix_abb^2         dCPMix_abb^2        CPMix_abb*htt       dCPMix_abb*htt      CPMix_abb*hbb       dCPMix_abb*hbb      CPMix_abb*hvv       dCPMix_abb*hvv      CPMix_abb*att       dCPMix_abb*att      CPMix_ggf_htt^2     dCPMix_ggf_htt^2    CPMix_ggf_hbb^2     dCPMix_ggf_hbb^2    CPMix_ggf_htt*hbb   dCPMix_ggf_htt*hbb  CPMix_ggf_hvv^2     dCPMix_ggf_hvv^2    CPMix_ggf_hvv*htt   dCPMix_ggf_hvv*htt  CPMix_ggf_hvv*hbb   dCPMix_ggf_hvv*hbb  CPMix_ggf_att^2     dCPMix_ggf_att^2    CPMix_ggf_att*htt   dCPMix_ggf_att*htt  CPMix_ggf_att*hbb   dCPMix_ggf_att*hbb  CPMix_ggf_att*hvv   dCPMix_ggf_att*hvv  CPMix_ggf_abb^2     dCPMix_ggf_abb^2    CPMix_ggf_abb*htt   dCPMix_ggf_abb*htt  CPMix_ggf_abb*hbb   dCPMix_ggf_abb*hbb  CPMix_ggf_abb*hvv   dCPMix_ggf_abb*hvv  CPMix_ggf_abb*att   dCPMix_ggf_abb*att  CPMix_vbf_htt^2  dCPMix_vbf_htt^2  CPMix_vbf_hbb^2  dCPMix_vbf_hbb^2  CPMix_vbf_htt*hbb  dCPMix_vbf_htt*hbb  CPMix_vbf_hvv^2     dCPMix_vbf_hvv^2    CPMix_vbf_hvv*htt  dCPMix_vbf_hvv*htt  CPMix_vbf_hvv*hbb  dCPMix_vbf_hvv*hbb  CPMix_vbf_att^2  dCPMix_vbf_att^2  CPMix_vbf_att*htt  dCPMix_vbf_att*htt  CPMix_vbf_att*hbb  dCPMix_vbf_att*hbb  CPMix_vbf_att*hvv  dCPMix_vbf_att*hvv  CPMix_vbf_abb^2  dCPMix_vbf_abb^2  CPMix_vbf_abb*htt  dCPMix_vbf_abb*htt  CPMix_vbf_abb*hbb  dCPMix_vbf_abb*hbb  CPMix_vbf_abb*hvv  dCPMix_vbf_abb*hvv  CPMix_vbf_abb*att  dCPMix_vbf_abb*att  CPMix_bb_hbb^2      dCPMix_bb_hbb^2     CPMix_bb_abb^2      dCPMix_bb_abb^2     CP0_htt^2         dCP0_htt^2          CP0_hbb^2           dCP0_hbb^2          CP0_hvv^2       dCP0_hvv^2          CP0_htt*hvv       dCP0_htt*hvv        CP0_hbb*hvv         dCP0_hbb*hvv        CP0_htt*hbb         dCP0_htt*hbb        CP0_ggf_htt^2     dCP0_ggf_htt^2      CP0_ggf_hbb^2       dCP0_ggf_hbb^2      CP0_ggf_hvv^2     dCP0_ggf_hvv^2      CP0_ggf_htt*hvv     dCP0_ggf_htt*hvv    CP0_ggf_hbb*hvv     dCP0_ggf_hbb*hvv    CP0_ggf_htt*hbb     dCP0_ggf_htt*hbb    CP0_vbf_htt^2  dCP0_vbf_htt^2     CP0_vbf_hbb^2  dCP0_vbf_hbb^2     CP0_vbf_hvv^2     dCP0_vbf_hvv^2      CP0_vbf_htt*hvv     dCP0_vbf_htt*hvv    CP0_vbf_hbb*hvv  dCP0_vbf_hbb*hvv   CP0_vbf_htt*hbb  dCP0_vbf_htt*hbb   CP0_bb_hbb^2        dCP0_bb_hbb^2       
643                  1.11761891058e-05   1.6378567931e-08    3.63303524184e-08   3.59490896841e-11   -2.06186682272e-07  8.58325816642e-10   0.00774624201557    7.66879145318e-06   -1.68405979427e-05  5.23651021073e-08   1.18611840806e-07   9.22523968866e-10   1.13326325741e-05   2.45763751917e-08   -2.22663071462e-05  2.60621807475e-08   1.99815725441e-07   7.08528746312e-10   1.68179048275e-05   3.18048035451e-08   3.63611540975e-08   3.59808157002e-11   2.00242344777e-07   8.79548588237e-10   -2.11790137481e-09  2.99304430799e-12   -1.19112601524e-07  1.58521792039e-09   -2.0759765733e-07   6.19975829925e-10   1.11761891058e-05   1.6378567931e-08    1.55046218239e-09   8.27986932681e-12   -2.06186682272e-07  8.58325816642e-10   7.90886651306e-06   2.72628289658e-08   -1.68405854931e-05  5.23756965929e-08   1.18611750861e-07   9.22439996451e-10   1.13326325741e-05   2.45763751917e-08   -2.22663071462e-05  2.60621807475e-08   1.99815725441e-07   7.08528746312e-10   1.68179086212e-05   3.18073155751e-08   1.58126386147e-09   7.79465778606e-12   2.00242344777e-07   8.79548588237e-10   -2.11790137481e-09  2.99304430799e-12   -1.19112680234e-07  1.58528579111e-09   -2.0759765733e-07   6.19975829925e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.00773833314905    7.6609498153e-06    0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 3.4779890236e-08    3.44320913336e-11   3.4779890236e-08    3.44320913336e-11   -0.0004968843227  -2.4844216135e-06   -8.278478904e-07    -4.139239452e-09    -0.10230917383  -0.00051154586915   -0.0010632767473  -5.31638373649e-06  -3.4597621096e-06   -1.72988105481e-08  9.2763958904e-06    -4.6381979452e-08   -0.0004968843227  -2.4844216135e-06   -1.0005394493e-07   -5.0026972465e-10   -0.0006277935198  -3.138967599e-06    0.00108591755426    -5.4295877713e-06   -3.45938145507e-06  -1.72969072754e-08  9.27627434493e-06   -4.63813717246e-08  0.0            1e-96              0.0            1e-96              -0.10168138031    -0.00050840690155   -0.00214919430156   -1.07459715078e-05  0.0              1e-96              0.0              1e-96              -7.2779394547e-07   -3.63896972735e-09  
644                  1.09640269095e-05   1.54093643979e-08   3.5633593813e-08    3.52618642666e-11   -2.02288956461e-07  7.77357737416e-10   0.00761634811637    7.54019634923e-06   -1.64919557364e-05  5.0473822494e-08    1.16254913938e-07   8.70698053056e-10   1.11182884548e-05   2.24560218094e-08   -2.18431578801e-05  2.50688032252e-08   1.9597453804e-07    6.55135137224e-10   1.64741220646e-05   3.0534288475e-08    3.56635558041e-08   3.52925829404e-11   1.96415188124e-07   7.83890794508e-10   -2.0747091594e-09   2.82223802242e-12   -1.16618235511e-07  1.4675684684e-09    -2.03634256794e-07  5.649984527e-10     1.09640269095e-05   1.54093643979e-08   1.51935412498e-09   7.2855135266e-12    -2.02288956461e-07  7.77357737416e-10   7.73906604373e-06   2.64836297907e-08   -1.64919452775e-05  5.04829975741e-08   1.16254832484e-07   8.70622062239e-10   1.11182884548e-05   2.24560218094e-08   -2.18431578801e-05  2.50688032252e-08   1.9597453804e-07    6.55135137224e-10   1.64741256807e-05   3.05369786485e-08   1.54931611612e-09   6.87314286599e-12   1.96415188124e-07   7.83890794508e-10   -2.0747091594e-09   2.82223802242e-12   -1.16618310857e-07  1.46763415329e-09   -2.03634256794e-07  5.649984527e-10     0.0              0.0               0.0              0.0               0.0                0.0                 0.00760860905032    7.53252295779e-06   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 3.4114239688e-08    3.37730972911e-11   3.4114239688e-08    3.37730972911e-11   -0.0005024733246  -2.51236662301e-06  -8.368575782e-07    -4.18428789101e-09  -0.10352069634  -0.0005176034817    -0.0010803774354  -5.40188717699e-06  -3.5113224218e-06   -1.75566121089e-08  9.3782885782e-06    -4.6891442891e-08   -0.0005024733246  -2.51236662301e-06  -1.0107600384e-07   -5.053800192e-10    -0.0006342499884  -3.171249942e-06    0.00109741481418    -5.48707407089e-06  -3.51093919616e-06  -1.75546959808e-08  9.37816620384e-06   -4.68908310192e-08  0.0            1e-96              0.0            1e-96              -0.102886446352   -0.000514432231757  -0.00217779224958   -1.08889612479e-05  0.0              1e-96              0.0              1e-96              -7.3578157436e-07   -3.6789078718e-09   
645                  1.07518647132e-05   1.44401608648e-08   3.49368352076e-08   3.4574638849e-11    -1.9839123065e-07   6.96389658189e-10   0.00748645421717    7.41160124529e-06   -1.61433135301e-05  4.85825428807e-08   1.1389798707e-07    8.18872137246e-10   1.09039443355e-05   2.03356684271e-08   -2.1420008614e-05   2.40754257029e-08   1.92133350638e-07   6.01741528137e-10   1.61303393016e-05   2.92637734049e-08   3.49659575108e-08   3.46043501806e-11   1.92588031472e-07   6.8823300078e-10    -2.03151694399e-09  2.65143173686e-12   -1.14123869498e-07  1.34991901641e-09   -1.99670856257e-07  5.10021075475e-10   1.07518647132e-05   1.44401608648e-08   1.48824606757e-09   6.29115772639e-12   -1.9839123065e-07   6.96389658189e-10   7.56926557441e-06   2.57044306156e-08   -1.61433050619e-05  4.85902985553e-08   1.13897914106e-07   8.18804128027e-10   1.09039443355e-05   2.03356684271e-08   -2.1420008614e-05   2.40754257029e-08   1.92133350638e-07   6.01741528137e-10   1.61303427402e-05   2.92666417219e-08   1.51736837077e-09   5.95162794593e-12   1.92588031472e-07   6.8823300078e-10    -2.03151694399e-09  2.65143173686e-12   -1.14123941481e-07  1.34998251546e-09   -1.99670856257e-07  5.10021075475e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.00747888495159    7.40409610029e-06   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 3.344858914e-08     3.31141032486e-11   3.344858914e-08     3.31141032486e-11   -0.0005080623265  -2.54031163251e-06  -8.45867266e-07     -4.22933633001e-09  -0.10473221885  -0.00052366109425   -0.0010974781235  -5.4873906175e-06   -3.562882734e-06    -1.781441367e-08    9.480181266e-06     -4.740090633e-08    -0.0005080623265  -2.54031163251e-06  -1.0209806275e-07   -5.1049031375e-10   -0.000640706457   -3.203532285e-06    0.0011089120741     -5.54456037049e-06  -3.56249693725e-06  -1.78124846863e-08  9.48005806275e-06   -4.74002903137e-08  0.0            1e-96              0.0            1e-96              -0.104091512393   -0.000520457561964  -0.0022063901976    -1.1031950988e-05   0.0              1e-96              0.0              1e-96              -7.4376920325e-07   -3.71884601626e-09  
646                  1.05397025168e-05   1.34709573317e-08   3.42400766022e-08   3.38874134315e-11   -1.94493504839e-07  6.15421578963e-10   0.00735656031797    7.28300614134e-06   -1.57946713238e-05  4.66912632674e-08   1.11541060201e-07   7.67046221436e-10   1.06896002162e-05   1.82153150447e-08   -2.09968593478e-05  2.30820481805e-08   1.88292163237e-07   5.4834791905e-10    1.57865565386e-05   2.79932583347e-08   3.42683592174e-08   3.39161174208e-11   1.8876087482e-07    5.92575207051e-10   -1.98832472859e-09  2.4806254513e-12    -1.11629503485e-07  1.23226956443e-09   -1.95707455721e-07  4.55043698249e-10   1.05397025168e-05   1.34709573317e-08   1.45713801016e-09   5.29680192618e-12   -1.94493504839e-07  6.15421578963e-10   7.39946510508e-06   2.49252314405e-08   -1.57946648463e-05  4.66975995365e-08   1.11540995729e-07   7.66986193815e-10   1.06896002162e-05   1.82153150447e-08   -2.09968593478e-05  2.30820481805e-08   1.88292163237e-07   5.4834791905e-10    1.57865597996e-05   2.79963047952e-08   1.48542062542e-09   5.03011302586e-12   1.8876087482e-07    5.92575207051e-10   -1.98832472859e-09  2.4806254513e-12    -1.11629572104e-07  1.23233087764e-09   -1.95707455721e-07  4.55043698249e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.00734916085286    7.27566924278e-06   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 3.2782938592e-08    3.24551092061e-11   3.2782938592e-08    3.24551092061e-11   -0.0005136513284  -2.56825664201e-06  -8.548769538e-07    -4.274384769e-09    -0.10594374136  -0.0005297187068    -0.0011145788116  -5.57289405798e-06  -3.6144430462e-06   -1.8072215231e-08   9.5820739538e-06    -4.7910369769e-08   -0.0005136513284  -2.56825664201e-06  -1.0312012166e-07   -5.156006083e-10    -0.0006471629256  -3.235814628e-06    0.00112040933402    -5.60204667009e-06  -3.61405467834e-06  -1.80702733918e-08  9.58194992166e-06   -4.79097496083e-08  0.0            1e-96              0.0            1e-96              -0.105296578434   -0.000526482892171  -0.00223498814562   -1.11749407281e-05  0.0              1e-96              0.0              1e-96              -7.5175683214e-07   -3.7587841607e-09   
647                  1.03275403205e-05   1.25017537986e-08   3.35433179967e-08   3.3200188014e-11    -1.90595779028e-07  5.34453499737e-10   0.00722666641877    7.15441103739e-06   -1.54460291175e-05  4.47999836541e-08   1.09184133333e-07   7.15220305626e-10   1.04752560969e-05   1.60949616624e-08   -2.05737100817e-05  2.20886706582e-08   1.84450975835e-07   4.94954309963e-10   1.54427737757e-05   2.67227432646e-08   3.35707609241e-08   3.3227884661e-11    1.84933718167e-07   4.96917413322e-10   -1.94513251318e-09  2.30981916574e-12   -1.09135137472e-07  1.11462011244e-09   -1.91744055184e-07  4.00066321024e-10   1.03275403205e-05   1.25017537986e-08   1.42602995275e-09   4.30244612597e-12   -1.90595779028e-07  5.34453499737e-10   7.22966463576e-06   2.41460322654e-08   -1.54460246308e-05  4.48049005177e-08   1.09184077352e-07   7.15168259603e-10   1.04752560969e-05   1.60949616624e-08   -2.05737100817e-05  2.20886706582e-08   1.84450975835e-07   4.94954309963e-10   1.54427768591e-05   2.67259678686e-08   1.45347288007e-09   4.10859810579e-12   1.84933718167e-07   4.96917413322e-10   -1.94513251318e-09  2.30981916574e-12   -1.09135202728e-07  1.11467923982e-09   -1.91744055184e-07  4.00066321024e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.00721943675413    7.14724238527e-06   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 3.2117288044e-08    3.17961151636e-11   3.2117288044e-08    3.17961151636e-11   -0.0005192403303  -2.5962016515e-06   -8.638866416e-07    -4.31943320801e-09  -0.10715526387  -0.00053577631935   -0.0011316794997  -5.65839749849e-06  -3.6660033584e-06   -1.83300167921e-08  9.6839666416e-06    -4.8419833208e-08   -0.0005192403303  -2.5962016515e-06   -1.0414218057e-07   -5.20710902849e-10  -0.0006536193942  -3.268096971e-06    0.00113190659394    -5.6595329697e-06   -3.66561241943e-06  -1.83280620972e-08  9.68384178057e-06   -4.84192089028e-08  0.0            1e-96              0.0            1e-96              -0.106501644476   -0.000532508222378  -0.00226358609364   -1.13179304682e-05  0.0              1e-96              0.0              1e-96              -7.5974446103e-07   -3.79872230515e-09  
648                  1.01153781242e-05   1.15325502655e-08   3.28465593913e-08   3.25129625964e-11   -1.86698053217e-07  4.5348542051e-10    0.00709677251957    7.02581593344e-06   -1.50973869112e-05  4.29087040408e-08   1.06827206465e-07   6.63394389816e-10   1.02609119776e-05   1.39746082801e-08   -2.01505608156e-05  2.10952931359e-08   1.80609788434e-07   4.41560700875e-10   1.50989910127e-05   2.54522281945e-08   3.28731626307e-08   3.25396519012e-11   1.81106561515e-07   4.01259619593e-10   -1.90194029778e-09  2.13901288018e-12   -1.06640771459e-07  9.96970660458e-10   -1.87780654648e-07  3.45088943799e-10   1.01153781242e-05   1.15325502655e-08   1.39492189534e-09   3.30809032577e-12   -1.86698053217e-07  4.5348542051e-10    7.05986416643e-06   2.33668330903e-08   -1.50973844152e-05  4.29122014989e-08   1.06827158974e-07   6.6335032539e-10    1.02609119776e-05   1.39746082801e-08   -2.01505608156e-05  2.10952931359e-08   1.80609788434e-07   4.41560700875e-10   1.50989939186e-05   2.5455630942e-08    1.42152513472e-09   3.18708318572e-12   1.81106561515e-07   4.01259619593e-10   -1.90194029778e-09  2.13901288018e-12   -1.06640833351e-07  9.9702760199e-10    -1.87780654648e-07  3.45088943799e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.0070897126554     7.01881552777e-06   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 3.1451637496e-08    3.1137121121e-11    3.1451637496e-08    3.1137121121e-11    -0.0005248293322  -2.62414666101e-06  -8.728963294e-07    -4.36448164701e-09  -0.10836678638  -0.000541833931899  -0.0011487801878  -5.74390093899e-06  -3.7175636706e-06   -1.8587818353e-08   9.7858593294e-06    -4.8929296647e-08   -0.0005248293322  -2.62414666101e-06  -1.0516423948e-07   -5.258211974e-10    -0.0006600758628  -3.300379314e-06    0.00114340385386    -5.71701926929e-06  -3.71717016052e-06  -1.85858508026e-08  9.78573363948e-06   -4.89286681974e-08  0.0            1e-96              0.0            1e-96              -0.107706710517   -0.000538533552585  -0.00229218404166   -1.14609202083e-05  0.0              1e-96              0.0              1e-96              -7.6773208992e-07   -3.8386604496e-09   
649                  9.90321592785e-06   1.05633467324e-08   3.21498007859e-08   3.18257371789e-11   -1.82800327406e-07  3.72517341284e-10   0.00696687862037    6.89722082949e-06   -1.47487447049e-05  4.10174244275e-08   1.04470279597e-07   6.11568474006e-10   1.00465678583e-05   1.18542548978e-08   -1.97274115495e-05  2.01019156136e-08   1.76768601032e-07   3.88167091788e-10   1.47552082497e-05   2.41817131243e-08   3.21755643374e-08   3.18514191414e-11   1.77279404862e-07   3.05601825864e-10   -1.85874808237e-09  1.96820659461e-12   -1.04146405446e-07  8.79321208473e-10   -1.83817254112e-07  2.90111566573e-10   9.90321592785e-06   1.05633467324e-08   1.36381383793e-09   2.31373452556e-12   -1.82800327406e-07  3.72517341284e-10   6.8900636971e-06    2.25876339152e-08   -1.47487441996e-05  4.10195024801e-08   1.04470240597e-07   6.11532391178e-10   1.00465678583e-05   1.18542548978e-08   -1.97274115495e-05  2.01019156136e-08   1.76768601032e-07   3.88167091788e-10   1.4755210978e-05    2.41852940154e-08   1.38957738937e-09   2.26556826565e-12   1.77279404862e-07   3.05601825864e-10   -1.85874808237e-09  1.96820659461e-12   -1.04146463975e-07  8.79375964166e-10   -1.83817254112e-07  2.90111566573e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.00695998855667    6.89038867026e-06   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 3.0785986948e-08    3.04781270785e-11   3.0785986948e-08    3.04781270785e-11   -0.0005304183341  -2.65209167051e-06  -8.819060172e-07    -4.40953008601e-09  -0.10957830889  -0.000547891544449  -0.0011658808759  -5.82940437948e-06  -3.7691239828e-06   -1.8845619914e-08   9.8877520172e-06    -4.94387600861e-08  -0.0005304183341  -2.65209167051e-06  -1.0618629839e-07   -5.30931491949e-10  -0.0006665323314  -3.332661657e-06    0.00115490111378    -5.77450556889e-06  -3.76872790161e-06  -1.88436395081e-08  9.88762549839e-06   -4.94381274919e-08  0.0            1e-96              0.0            1e-96              -0.108911776559   -0.000544558882792  -0.00232078198968   -1.16039099484e-05  0.0              1e-96              0.0              1e-96              -7.7571971881e-07   -3.87859859406e-09  
650                  9.69105373152e-06   9.59414319925e-09   3.14530421805e-08   3.11385117613e-11   -1.78902601595e-07  2.91549262058e-10   0.00683698472117    6.76862572554e-06   -1.44001024986e-05  3.91261448142e-08   1.02113352728e-07   5.59742558196e-10   9.83222373895e-06   9.73390151549e-09   -1.93042622833e-05  1.91085380912e-08   1.72927413631e-07   3.34773482701e-10   1.44114254867e-05   2.29111980542e-08   3.1477966044e-08    3.11631863816e-11   1.7345224821e-07    2.09944032136e-10   -1.81555586696e-09  1.79740030905e-12   -1.01652039433e-07  7.61671756487e-10   -1.79853853575e-07  2.35134189348e-10   9.69105373152e-06   9.59414319925e-09   1.33270578052e-09   1.31937872535e-12   -1.78902601595e-07  2.91549262058e-10   6.72026322778e-06   2.18084347401e-08   -1.4400103984e-05   3.91268034613e-08   1.0211332222e-07    5.59714456966e-10   9.83222373895e-06   9.73390151549e-09   -1.93042622833e-05  1.91085380912e-08   1.72927413631e-07   3.34773482701e-10   1.44114280375e-05   2.29149570888e-08   1.35762964402e-09   1.34405334558e-12   1.7345224821e-07    2.09944032136e-10   -1.81555586696e-09  1.79740030905e-12   -1.01652094598e-07  7.61724326341e-10   -1.79853853575e-07  2.35134189348e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.00683026445794    6.76196181276e-06   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 3.01203364e-08      2.9819133036e-11    3.01203364e-08      2.9819133036e-11    -0.000536007336   -2.68003668001e-06  -8.90915705e-07     -4.454578525e-09    -0.1107898314   -0.000553949156999  -0.001182981564   -5.91490781999e-06  -3.820684295e-06    -1.9103421475e-08   9.989644705e-06     -4.9948223525e-08   -0.000536007336   -2.68003668001e-06  -1.072083573e-07    -5.36041786499e-10  -0.0006729888     -3.364944e-06       0.0011663983737     -5.83199186849e-06  -3.8202856427e-06   -1.91014282135e-08  9.9895173573e-06    -4.99475867865e-08  0.0            1e-96              0.0            1e-96              -0.1101168426     -0.000550584212998  -0.0023493799377    -1.17468996885e-05  0.0              1e-96              0.0              1e-96              -7.837073477e-07    -3.91853673851e-09  
651                  9.55311370368e-06   9.77843650692e-09   3.10028061318e-08   3.22261097534e-11   -1.7631196617e-07   3.1412321008e-10    0.00674870292162    6.68123401519e-06   -1.41838151418e-05  3.84927357772e-08   1.00663496562e-07   5.57540542001e-10   9.69154999469e-06   1.00642317826e-08   -1.90292682502e-05  1.90081227467e-08   1.7048466719e-07    3.43619779307e-10   1.41957698116e-05   2.25507327037e-08   3.10272621758e-08   3.22910738503e-11   1.70935214739e-07   2.53283619562e-10   -1.79006580332e-09  5.37449836856e-12   -1.00202862123e-07  7.92052941121e-10   -1.77307089427e-07  2.44788301835e-10   9.55311370368e-06   9.77843650692e-09   1.31184301976e-09   3.59974203881e-12   -1.7631196617e-07   3.1412321008e-10    6.6291367068e-06    2.61420775808e-08   -1.41838162733e-05  3.84933768496e-08   1.00663469071e-07   5.57513496929e-10   9.69154999469e-06   1.00642317826e-08   -1.90292682502e-05  1.90081227467e-08   1.7048466719e-07    3.43619779307e-10   1.41957728693e-05   2.25542120162e-08   1.33629906375e-09   3.66470613569e-12   1.70935214739e-07   2.53283619562e-10   -1.79006580332e-09  5.37449836856e-12   -1.00202910335e-07  7.92101708037e-10   -1.77307089427e-07  2.44788301835e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.00674209446128    6.67467351628e-06   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 2.9690963112e-08    2.93940534809e-11   2.9690963112e-08    2.93940534809e-11   -0.0005415963379  -2.70798168951e-06  -8.999253928e-07    -4.49962696401e-09  -0.11200135391  -0.000560006769549  -0.0012000822521  -6.00041126049e-06  -3.8722446072e-06   -1.93612230361e-08  1.00915373928e-05   -5.04576869641e-08  -0.0005415963379  -2.70798168951e-06  -1.0823041621e-07   -5.4115208105e-10   -0.0006794452686  -3.397226343e-06    0.00117789563362    -5.88947816809e-06  -3.87184338379e-06  -1.9359216919e-08   1.00914092162e-05   -5.0457046081e-08   0.0            1e-96              0.0            1e-96              -0.111321908641   -0.000556609543206  -0.00237797788572   -1.18898894286e-05  0.0              1e-96              0.0              1e-96              -7.9169497659e-07   -3.95847488295e-09  
652                  9.41517367585e-06   9.96272981459e-09   3.0552570083e-08    3.33137077454e-11   -1.73721330745e-07  3.36697158101e-10   0.00666042112207    6.59384230485e-06   -1.3967527785e-05   3.78593267402e-08   9.92136403959e-08   5.55338525805e-10   9.55087625043e-06   1.03945620497e-08   -1.87542742171e-05  1.89077074022e-08   1.6804192075e-07    3.52466075912e-10   1.39801141365e-05   2.21902673533e-08   3.05765583075e-08   3.34189613189e-11   1.68418181268e-07   2.96623206988e-10   -1.76457573967e-09  8.95159642807e-12   -9.87536848137e-08  8.22434125755e-10   -1.74760325278e-07  2.54442414322e-10   9.41517367585e-06   9.96272981459e-09   1.290980259e-09     5.88010535227e-12   -1.73721330745e-07  3.36697158101e-10   6.53801018582e-06   3.04757204215e-08   -1.39675285625e-05  3.78599502379e-08   9.92136159227e-08   5.55312536892e-10   9.55087625043e-06   1.03945620497e-08   -1.87542742171e-05  1.89077074022e-08   1.6804192075e-07    3.52466075912e-10   1.39801177012e-05   2.21934669436e-08   1.31496848349e-09   5.9853589258e-12    1.68418181268e-07   2.96623206988e-10   -1.76457573967e-09  8.95159642807e-12   -9.87537260726e-08  8.22479089733e-10   -1.74760325278e-07  2.54442414322e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.00665392446462    6.5873852198e-06    0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 2.9261589824e-08    2.89689739258e-11   2.9261589824e-08    2.89689739258e-11   -0.0005471853398  -2.73592669901e-06  -9.089350806e-07    -4.54467540301e-09  -0.11321287642  -0.0005660643821    -0.0012171829402  -6.08591470099e-06  -3.9238049194e-06   -1.9619024597e-08   1.01934300806e-05   -5.0967150403e-08   -0.0005471853398  -2.73592669901e-06  -1.0925247512e-07   -5.462623756e-10    -0.0006859017372  -3.429508686e-06    0.00118939289354    -5.94696446769e-06  -3.92340112488e-06  -1.96170056244e-08  1.01933010751e-05   -5.09665053756e-08  0.0            1e-96              0.0            1e-96              -0.112526974683   -0.000562634873414  -0.00240657583374   -1.20328791687e-05  0.0              1e-96              0.0              1e-96              -7.9968260548e-07   -3.9984130274e-09   
