 # List of peak observables used from LHC13:
 #
 # Number        : HS internal numbering of analysis
 # Analysis-ID   : identity number of analysis
 # mh_obs        : Mass position of peak observable (hypothetical Higgs mass where signal strength was measured)
 # mu_obs        : Observed (best-fit) signal strength value
 # dmu_low       : Lower 1s (cyan band) signal strength value
 # dmu_high      : Upper 1s (cyan band) signal strength value
 # dmh_exp       : Experimental mass uncertainty of analysis
 # collaboration : Exp. collaboration which published the data
 # energy        : center-of-mass energy of the experiment (TeV)
 # luminosity    : integrated luminosity used for the measurement (fb-1)
 # mass-chi2     : Mass measurement entering the Chi^2 (1/0=yes/no)
 # description   : Higgs process of analysis
 # reference     : Experimental publication of the data/analysis
 #
 # Number Analysis-ID   mh_obs    mu_obs  dmu_low dmu_high  dmh_exp  collaboration  energy  luminosity  mass-chi2                         description     reference
 #
 42             63251   125.09    1.0000   1.1000   1.1000   2.5000       CMS       13.00      35.90     0                              (pp)->h->mumu     arXiv:1807.06325                                                                                    
 43        1708003731   125.09    0.8400   0.8900   0.8900  20.0000       CMS       13.00      35.90     0                     (pp)->h->tautau(0-jet)     arXiv:1708.00373                                                                                    
 44        1708003733   125.09    1.1100   0.3500   0.3400  20.0000       CMS       13.00      35.90     0                       (pp)->h->tautau(VBF)     arXiv:1708.00373                                                                                    
 45        1708003732   125.09    1.1700   0.4000   0.4700  20.0000       CMS       13.00      35.90     0                   (pp)->h->tautau(boosted)     arXiv:1708.00373                                                                                    
 46             74972   125.09    1.7000   0.7000   0.7000  20.0000       CMS       13.00      35.90     0                             (pp)->Wh,h->bb     arXiv:1709.07497                                                                                    
 47             74971   125.09    0.9000   0.5000   0.5000  20.0000       CMS       13.00      35.90     0                             (pp)->Zh,h->bb     arXiv:1709.07497                                                                                    
 48        1709055431   125.09    2.3000   1.6000   1.8000  10.0000       CMS       13.00      35.90     0                                (pp)->h->bb     arXiv:1709.05543                                                                                    
 49          20180651   125.00    0.7200   0.4500   0.4500  25.0000       CMS       13.00      35.90     0                          (pp)->tth->tt(bb)     CERN-EP-2018-065                                                                                    
 50             54856   125.00   -1.5200   1.7200   1.7600  20.0000       CMS       13.00      35.90     0        (pp)->tth,h->multilepton(1l+2tau_h)     arXiv:1803.05485                                                                                    
 51             54854   125.00    0.9400   0.6700   0.8000  20.0000       CMS       13.00      35.90     0      (pp)->tth,h->multilepton(2lss+1tau_h)     arXiv:1803.05485                                                                                    
 52             54851   125.00    1.6100   0.5100   0.5800  20.0000       CMS       13.00      35.90     0             (pp)->tth,h->multilepton(2lss)     arXiv:1803.05485                                                                                    
 53             54855   125.00    1.3400   1.0700   1.4200  20.0000       CMS       13.00      35.90     0        (pp)->tth,h->multilepton(3l+1tau_h)     arXiv:1803.05485                                                                                    
 54             54852   125.00    0.8200   0.7100   0.7700  20.0000       CMS       13.00      35.90     0               (pp)->tth,h->multilepton(3l)     arXiv:1803.05485                                                                                    
 55             54853   125.00    0.5700   1.5700   2.2900  20.0000       CMS       13.00      35.90     0               (pp)->tth,h->multilepton(4l)     arXiv:1803.05485                                                                                    
 56         180306986   125.00    0.9000   1.5000   1.5000  20.0000       CMS       13.00      35.90     0                            (pp)->tth,h->bb     arXiv:1803.06986                                                                                    
